sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,gpt-4o_naive_0_generated_,gpt-4o_naive_1_generated_,gpt-4o_naive_2_generated_,gpt-4o_naive_0_generated,gpt-4o_naive_0_combination,gpt-4o_naive_0_modifier,gpt-4o_naive_0_combination_relevance,gpt-4o_naive_0_modifier_relevance,gpt-4o_naive_0_indiv_max,gpt-4o_naive_0_emergence,gpt-4o_naive_1_generated,gpt-4o_naive_1_combination,gpt-4o_naive_1_modifier,gpt-4o_naive_1_combination_relevance,gpt-4o_naive_1_modifier_relevance,gpt-4o_naive_1_indiv_max,gpt-4o_naive_1_emergence,gpt-4o_naive_2_generated,gpt-4o_naive_2_combination,gpt-4o_naive_2_modifier,gpt-4o_naive_2_combination_relevance,gpt-4o_naive_2_modifier_relevance,gpt-4o_naive_2_indiv_max,gpt-4o_naive_2_emergence
He stood and looked as puzzled as a bee in a bottle.,a bee in a bottle,bee,bottle,trapped,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(5, 4, 4)",0.6666666666666666,0.8888888888888888,0.1111111111111111,0.2222222222222222,False,0.2222222222222222,"['{""combination"": ""glass bee"", ""modifier"": ""glass""}']","['{""combination"": ""glass bee"", ""modifier"": ""glass""}']","['{""combination"": ""window bee"", ""modifier"": ""window""}']","{'combination': 'glass bee', 'modifier': 'glass'}",glass bee,glass,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,"{'combination': 'glass bee', 'modifier': 'glass'}",glass bee,glass,0.5555555555555556,0.0,0.1111111111111111,0.4444444444444445,"{'combination': 'window bee', 'modifier': 'window'}",window bee,window,0.7777777777777778,0.0,0.1111111111111111,0.6666666666666667
"Fanny's face was clean, and her hair was nicely brushed she did not look now like a child of the gutter.",a child of the gutter,child,gutter,underprivileged,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(1, 5, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""rural child"", ""modifier"": ""rural""}']","['{""combination"": ""rural child"", ""modifier"": ""rural""}']","['{""combination"": ""rural child"", ""modifier"": ""rural""}']","{'combination': 'rural child', 'modifier': 'rural'}",rural child,rural,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'rural child', 'modifier': 'rural'}",rural child,rural,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'rural child', 'modifier': 'rural'}",rural child,rural,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"james ' voice was as soft as the rustling of the leaves , and when i looked at him , i could see goose bumps standing out on his tanned legs .",the rustling of the leaves,rustling,leave,calm,emergent,"(emergent, emergent, emergent)","(3, 3, 3)","(2, 2, 1)","(1, 2, 2)",0.4444444444444445,0.5555555555555556,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""gentle rustling"", ""modifier"": ""gentle""}']","['{""combination"": ""gentle rustling"", ""modifier"": ""gentle""}']","['{""combination"": ""distant rustling"", ""modifier"": ""distant""}']","{'combination': 'gentle rustling', 'modifier': 'gentle'}",gentle rustling,gentle,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'gentle rustling', 'modifier': 'gentle'}",gentle rustling,gentle,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'distant rustling', 'modifier': 'distant'}",distant rustling,distant,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
A Government without people is as useful as a clock without power.,a clock without power,clock,power,useless,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 3, 1)","(1, 4, 1)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""decorative clock"", ""modifier"": ""decorative""}']","['{""combination"": ""decorative clock"", ""modifier"": ""decorative""}']","['{""combination"": ""decorative clock"", ""modifier"": ""decorative""}']","{'combination': 'decorative clock', 'modifier': 'decorative'}",decorative clock,decorative,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'decorative clock', 'modifier': 'decorative'}",decorative clock,decorative,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'decorative clock', 'modifier': 'decorative'}",decorative clock,decorative,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"My body was as tense as a wound up spring, and when one of the waiters reached for a gun it seemed like time slowed down.",a wound up spring,wound,spring,tense,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 2)","(3, 5, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""silent wound"", ""modifier"": ""silent""}']","['{""combination"": ""silent wound"", ""modifier"": ""silent""}']","['{""combination"": ""silent wound"", ""modifier"": ""silent""}']","{'combination': 'silent wound', 'modifier': 'silent'}",silent wound,silent,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'silent wound', 'modifier': 'silent'}",silent wound,silent,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'silent wound', 'modifier': 'silent'}",silent wound,silent,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
More like things before the marathon.,things before the marathon,thing,marathon,preparatory,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(4, 2, 4)",0.2222222222222222,0.7777777777777778,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""checklist thing"", ""modifier"": ""checklist""}']","['{""combination"": ""draft thing"", ""modifier"": ""draft""}']","['{""combination"": ""draft thing"", ""modifier"": ""draft""}']","{'combination': 'checklist thing', 'modifier': 'checklist'}",checklist thing,checklist,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'draft thing', 'modifier': 'draft'}",draft thing,draft,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'draft thing', 'modifier': 'draft'}",draft thing,draft,0.8888888888888888,1.0,1.0,0.0
Glad you didnt splat like an insect in a windshield this time.,an insect in a windshield,insect,windshield,squished,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""soft insect"", ""modifier"": ""soft""}']","['{""combination"": ""toy insect"", ""modifier"": ""toy""}']","['{""combination"": ""sticky insect"", ""modifier"": ""sticky""}']","{'combination': 'soft insect', 'modifier': 'soft'}",soft insect,soft,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'toy insect', 'modifier': 'toy'}",toy insect,toy,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'sticky insect', 'modifier': 'sticky'}",sticky insect,sticky,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
"The boy had hardly caught a glimpse of it before it vanished, gliding swiftly like an animal into the brush.",an animal into the brush,animal,brush,stealthy,emergent,"(emergent, emergent, component)","(5, 4, 5)","(4, 4, 4)","(3, 5, 4)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""shadow animal"", ""modifier"": ""shadow""}']","['{""combination"": ""shadow animal"", ""modifier"": ""shadow""}']","['{""combination"": ""shadowy animal"", ""modifier"": ""shadowy""}']","{'combination': 'shadow animal', 'modifier': 'shadow'}",shadow animal,shadow,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'shadow animal', 'modifier': 'shadow'}",shadow animal,shadow,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'shadowy animal', 'modifier': 'shadowy'}",shadowy animal,shadowy,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
his face was as blank as a washed blackboard .,a washed blackboard,blackboard,washed,blank,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(4, 4, 4)","(2, 3, 3)",0.6666666666666667,1.0,0.3333333333333333,0.0,True,0.3333333333333333,"['{""combination"": ""new blackboard"", ""modifier"": ""new""}']","['{""combination"": ""new blackboard"", ""modifier"": ""new""}']","['{""combination"": ""new blackboard"", ""modifier"": ""new""}']","{'combination': 'new blackboard', 'modifier': 'new'}",new blackboard,new,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,"{'combination': 'new blackboard', 'modifier': 'new'}",new blackboard,new,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'new blackboard', 'modifier': 'new'}",new blackboard,new,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
"When last I saw you, you looked as dead as a beached dogfish.",a beached dogfish,dogfish,beach,lifeless,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 3, 2)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""petrified dogfish"", ""modifier"": ""petrified""}']","['{""combination"": ""plastic dogfish"", ""modifier"": ""plastic""}']","['{""combination"": ""plastic dogfish"", ""modifier"": ""plastic""}']","{'combination': 'petrified dogfish', 'modifier': 'petrified'}",petrified dogfish,petrify,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116,"{'combination': 'plastic dogfish', 'modifier': 'plastic'}",plastic dogfish,plastic,1.0,1.0,1.0,0.0,"{'combination': 'plastic dogfish', 'modifier': 'plastic'}",plastic dogfish,plastic,1.0,1.0,1.0,0.0
the memory was as unexpected as a snowstorm in july .,a snowstorm in july,snowstorm,july,surprising,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 3, 3)","(1, 5, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""summer snowstorm"", ""modifier"": ""summer""}']","['{""combination"": ""sudden snowstorm"", ""modifier"": ""sudden""}']","['{""combination"": ""spring snowstorm"", ""modifier"": ""spring""}']","{'combination': 'summer snowstorm', 'modifier': 'summer'}",summer snowstorm,summer,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.5555555555555556,"{'combination': 'sudden snowstorm', 'modifier': 'sudden'}",sudden snowstorm,sudden,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'spring snowstorm', 'modifier': 'spring'}",spring snowstorm,spring,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
"Moreover, snow is one of the chief natural productions of the country and without it Russia is as uninteresting as an orchard without fruit.",an orchard without fruit,orchard,fruit,barren,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 4)","(4, 5, 4)",0.8888888888888888,0.8888888888888888,0.0,0.0,False,0.0,"['{""combination"": ""urban orchard"", ""modifier"": ""urban""}']","['{""combination"": ""urban orchard"", ""modifier"": ""urban""}']","['{""combination"": ""frostbitten orchard"", ""modifier"": ""frostbitten""}']","{'combination': 'urban orchard', 'modifier': 'urban'}",urban orchard,urban,0.0,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'urban orchard', 'modifier': 'urban'}",urban orchard,urban,0.0,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'frostbitten orchard', 'modifier': 'frostbitten'}",frostbitten orchard,frostbitten,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
"But, Jean objected, we're not in the least like people in a book.",people in a book,people,book,not real,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(1, 2, 1)","(1, 3, 1)",0.8888888888888888,1.0,0.0,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""fictional people"", ""modifier"": ""fictional""}']","['{""combination"": ""fictional people"", ""modifier"": ""fictional""}']","['{""combination"": ""fictional people"", ""modifier"": ""fictional""}']","{'combination': 'fictional people', 'modifier': 'fictional'}",fictional people,fictional,1.0,1.0,1.0,0.0,"{'combination': 'fictional people', 'modifier': 'fictional'}",fictional people,fictional,1.0,1.0,1.0,0.0,"{'combination': 'fictional people', 'modifier': 'fictional'}",fictional people,fictional,1.0,1.0,1.0,0.0
Sometimes drinking makes me about as bright as a burnt out lightbulb,a burnt out lightbulb,lightbulb,burn,not bright,emergent,"(emergent, component, emergent)","(5, 5, 5)","(3, 2, 4)","(4, 4, 5)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""frosted lightbulb"", ""modifier"": ""frosted""}']","['{""combination"": ""frosted lightbulb"", ""modifier"": ""frosted""}']","['{""combination"": ""frosted lightbulb"", ""modifier"": ""frosted""}']","{'combination': 'frosted lightbulb', 'modifier': 'frosted'}",frosted lightbulb,frost,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'frosted lightbulb', 'modifier': 'frosted'}",frosted lightbulb,frost,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'frosted lightbulb', 'modifier': 'frosted'}",frosted lightbulb,frost,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0
"rage shot through me , but it was as explosive as a wet fuse .",a wet fuse,fuse,wet,ineffective,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 3, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wet fuse"", ""modifier"": ""wet""}']","['{""combination"": ""short fuse"", ""modifier"": ""short""}']","['{""combination"": ""damp fuse"", ""modifier"": ""damp""}']","{'combination': 'wet fuse', 'modifier': 'wet'}",wet fuse,wet,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'short fuse', 'modifier': 'short'}",short fuse,short,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'damp fuse', 'modifier': 'damp'}",damp fuse,damp,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
"She will, sir, as sure as country eggs are eggs, which they mostly are, sir.",country eggs,egg,country,farm-fresh,emergent,"(component, emergent, emergent)","(5, 5, 5)","(5, 4, 4)","(5, 5, 3)",0.3333333333333332,0.8888888888888888,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""combination"": ""local egg"", ""modifier"": ""local""}']","['{""combination"": ""local egg"", ""modifier"": ""local""}']","['{""combination"": ""organic egg"", ""modifier"": ""organic""}']","{'combination': 'local egg', 'modifier': 'local'}",local egg,local,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'local egg', 'modifier': 'local'}",local egg,local,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'organic egg', 'modifier': 'organic'}",organic egg,organic,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
,gloves on a chicken,glove,chicken,not useful,emergent,"(emergent, component, emergent)","(4, 5, 5)","(1, 4, 4)","(1, 4, 3)",0.5555555555555556,0.7777777777777778,0.0,0.2222222222222222,False,0.2222222222222222,"['{""combination"": ""decorative glove"", ""modifier"": ""decorative""}']","['{""combination"": ""decorative glove"", ""modifier"": ""decorative""}']","['{""combination"": ""decorative glove"", ""modifier"": ""decorative""}']","{'combination': 'decorative glove', 'modifier': 'decorative'}",decorative glove,decorative,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'decorative glove', 'modifier': 'decorative'}",decorative glove,decorative,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'decorative glove', 'modifier': 'decorative'}",decorative glove,decorative,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.2222222222222222
he looks about as relaxed as a wound spring .,a wound spring,spring,wound,tense,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 4, 4)","(4, 4, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""compressed spring"", ""modifier"": ""compressed""}']","['{""combination"": ""compressed spring"", ""modifier"": ""compressed""}']","['{""combination"": ""compressed spring"", ""modifier"": ""compressed""}']","{'combination': 'compressed spring', 'modifier': 'compressed'}",compressed spring,compress,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'compressed spring', 'modifier': 'compressed'}",compressed spring,compress,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'compressed spring', 'modifier': 'compressed'}",compressed spring,compress,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326
"An uncontrollable giggle erupts from me, spewing forth like a breaking dam. ",a breaking dam,dam,break,uncontrollable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 2)","(5, 1, 4)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""overflowing dam"", ""modifier"": ""overflowing""}']","['{""combination"": ""overflowing dam"", ""modifier"": ""overflowing""}']","['{""combination"": ""overflowing dam"", ""modifier"": ""overflowing""}']","{'combination': 'overflowing dam', 'modifier': 'overflowing'}",overflowing dam,overflow,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'overflowing dam', 'modifier': 'overflowing'}",overflowing dam,overflow,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'overflowing dam', 'modifier': 'overflowing'}",overflowing dam,overflow,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
"So many are lazy and as useful as soggy hammers, rainbows for the blind, football bats, Nick Cannons acting career, hearing protection for the deaf, swim cleats, skates for paraplegics, wet paper bags, sealion farts, balls on dildos, Nick Cannons rapping career, cinder block pillows, water knives, spicy tampons, triangular wheels, Nick Cannon as AGT host, reflectionless mirrors, spikes on steering wheels, Nick Cannons Drumline, porous condoms, or Macaulay Culkin after Home Alone.",soggy hammers,hammer,soggy,useless,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(4, 4, 4)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""rubber hammer"", ""modifier"": ""rubber""}']","['{""combination"": ""plastic hammer"", ""modifier"": ""plastic""}']","['{""combination"": ""plastic hammer"", ""modifier"": ""plastic""}']","{'combination': 'rubber hammer', 'modifier': 'rubber'}",rubber hammer,rubber,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,"{'combination': 'plastic hammer', 'modifier': 'plastic'}",plastic hammer,plastic,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.4444444444444445,"{'combination': 'plastic hammer', 'modifier': 'plastic'}",plastic hammer,plastic,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.6666666666666667
"The official then asked the butcher privately, asked him about the story, he answered exactly like the wife's words.",the wife's words,word,wife,hurtful,emergent,"(emergent, emergent, component)","(4, 4, 4)","(2, 4, 3)","(3, 3, 3)",0.0,0.3333333333333333,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""sharp word"", ""modifier"": ""sharp""}']","['{""combination"": ""careless word"", ""modifier"": ""careless""}']","['{""combination"": ""sharp word"", ""modifier"": ""sharp""}']","{'combination': 'sharp word', 'modifier': 'sharp'}",sharp word,sharp,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116,"{'combination': 'careless word', 'modifier': 'careless'}",careless word,careless,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.11111111111111105,"{'combination': 'sharp word', 'modifier': 'sharp'}",sharp word,sharp,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
"If we declare Tennyson neither epic nor dramatic, but always lyric, adverse criticism melts away like snow in summer.",snow in summer,snow,summer,unexpected,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""combination"": ""summer snow"", ""modifier"": ""summer""}']","['{""combination"": ""summer snow"", ""modifier"": ""summer""}']","['{""combination"": ""summer snow"", ""modifier"": ""summer""}']","{'combination': 'summer snow', 'modifier': 'summer'}",summer snow,summer,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5555555555555556,"{'combination': 'summer snow', 'modifier': 'summer'}",summer snow,summer,1.0,0.1111111111111111,0.3333333333333333,0.6666666666666667,"{'combination': 'summer snow', 'modifier': 'summer'}",summer snow,summer,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5555555555555556
He clung there like a sloth to a branch.,a sloth to a branch,sloth,branch,clingy,emergent,"(emergent, component, emergent)","(5, 5, 5)","(1, 5, 4)","(1, 4, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wet sloth"", ""modifier"": ""wet""}']","['{""combination"": ""velcro sloth"", ""modifier"": ""velcro""}']","['{""combination"": ""baby sloth"", ""modifier"": ""baby""}']","{'combination': 'wet sloth', 'modifier': 'wet'}",wet sloth,wet,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'velcro sloth', 'modifier': 'velcro'}",velcro sloth,velcro,1.0,1.0,1.0,0.0,"{'combination': 'baby sloth', 'modifier': 'baby'}",baby sloth,baby,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
"If you're get this uncomfortable about washing a cucumber, then you're sexuality is about as brittle as uncooked pasta.",uncooked pasta,pasta,uncooked,brittle,emergent,"(emergent, emergent, component)","(4, 5, 5)","(1, 2, 3)","(1, 4, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""dried pasta"", ""modifier"": ""dried""}']","['{""combination"": ""dried pasta"", ""modifier"": ""dried""}']","['{""combination"": ""dried pasta"", ""modifier"": ""dried""}']","{'combination': 'dried pasta', 'modifier': 'dried'}",dried pasta,dry,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.2222222222222222,"{'combination': 'dried pasta', 'modifier': 'dried'}",dried pasta,dry,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'dried pasta', 'modifier': 'dried'}",dried pasta,dry,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.2222222222222222
For a time they kept side by side but in the distance they were as separate as the two ends of the earth.,the two ends of the earth,end,earth,distant,emergent,"(2, emergent, emergent)","(1, 5, 5)","(2, 3, 3)","(1, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""horizon end"", ""modifier"": ""horizon""}']","['{""combination"": ""fuzzy end"", ""modifier"": ""fuzzy""}']","['{""combination"": ""blurred end"", ""modifier"": ""blurred""}']","{'combination': 'horizon end', 'modifier': 'horizon'}",horizon end,horizon,1.0,1.0,1.0,0.0,"{'combination': 'fuzzy end', 'modifier': 'fuzzy'}",fuzzy end,fuzzy,0.3333333333333333,0.0,0.3333333333333333,0.0,"{'combination': 'blurred end', 'modifier': 'blurred'}",blurred end,blur,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
"Kings taste good, just like a bubblegum cigarette should!",a bubblegum cigarette,cigarette,bubblegum,pretend,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(3, 3, 3)",0.7777777777777778,1.0,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""candy cigarette"", ""modifier"": ""candy""}']","['{""combination"": ""chocolate cigarette"", ""modifier"": ""chocolate""}']","['{""combination"": ""candy cigarette"", ""modifier"": ""candy""}']","{'combination': 'candy cigarette', 'modifier': 'candy'}",candy cigarette,candy,1.0,0.0,0.2222222222222222,0.7777777777777778,"{'combination': 'chocolate cigarette', 'modifier': 'chocolate'}",chocolate cigarette,chocolate,0.7777777777777778,0.0,0.2222222222222222,0.5555555555555556,"{'combination': 'candy cigarette', 'modifier': 'candy'}",candy cigarette,candy,0.8888888888888888,0.0,0.2222222222222222,0.6666666666666666
The cantonal or tribal magistrates were classified and arranged just like the magistrates of a municipality.,the magistrates of a municipality,magistrate,municipality,elected,emergent,"(emergent, component, emergent)","(5, 4, 4)","(3, 3, 4)","(4, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""popular magistrate"", ""modifier"": ""popular""}']","['{""combination"": ""community magistrate"", ""modifier"": ""community""}']","['{""combination"": ""community magistrate"", ""modifier"": ""community""}']","{'combination': 'popular magistrate', 'modifier': 'popular'}",popular magistrate,popular,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'community magistrate', 'modifier': 'community'}",community magistrate,community,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'community magistrate', 'modifier': 'community'}",community magistrate,community,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"We saw, said Fuller afterwards, there was a gold mine in India, but it was as deep as the centre of the earth.",the centre of the earth,centre,earth,hot,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 1, 1)","(3, 1, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""shopping centre"", ""modifier"": ""shopping""}']","['{""combination"": ""political centre"", ""modifier"": ""political""}']","['{""combination"": ""dance centre"", ""modifier"": ""dance""}']","{'combination': 'shopping centre', 'modifier': 'shopping'}",shopping centre,shop,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'political centre', 'modifier': 'political'}",political centre,political,0.0,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'dance centre', 'modifier': 'dance'}",dance centre,dance,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
"yright like , berry says , as he watches the two girls walk away , fiona coopers arse like a sack of spuds .",a sack of spuds,sack,spud,unattractive,emergent,"(emergent, component, emergent)","(3, 3, 3)","(2, 2, 2)","(3, 3, 2)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""combination"": ""dirty sack"", ""modifier"": ""dirty""}']","['{""combination"": ""plastic sack"", ""modifier"": ""plastic""}']","['{""combination"": ""plastic sack"", ""modifier"": ""plastic""}']","{'combination': 'dirty sack', 'modifier': 'dirty'}",dirty sack,dirty,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'plastic sack', 'modifier': 'plastic'}",plastic sack,plastic,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.0,"{'combination': 'plastic sack', 'modifier': 'plastic'}",plastic sack,plastic,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.0
gthealthy patriotism somehow healthy patriotism sounds always like healthy cancer.,healthy cancer,cancer,healthy,contradictory,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(3, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""theoretical cancer"", ""modifier"": ""theoretical""}']","['{""combination"": ""theoretical cancer"", ""modifier"": ""theoretical""}']","['{""combination"": ""hypothetical cancer"", ""modifier"": ""hypothetical""}']","{'combination': 'theoretical cancer', 'modifier': 'theoretical'}",theoretical cancer,theoretical,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'theoretical cancer', 'modifier': 'theoretical'}",theoretical cancer,theoretical,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'hypothetical cancer', 'modifier': 'hypothetical'}",hypothetical cancer,hypothetical,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
