sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_generated_,Meta-Llama-3.1-70B-Instruct_naive_1_generated_,Meta-Llama-3.1-70B-Instruct_naive_2_generated_,Meta-Llama-3.1-70B-Instruct_naive_0_generated,Meta-Llama-3.1-70B-Instruct_naive_0_property,Meta-Llama-3.1-70B-Instruct_naive_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_emergence,Meta-Llama-3.1-70B-Instruct_naive_1_generated,Meta-Llama-3.1-70B-Instruct_naive_1_property,Meta-Llama-3.1-70B-Instruct_naive_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_1_emergence,Meta-Llama-3.1-70B-Instruct_naive_2_generated,Meta-Llama-3.1-70B-Instruct_naive_2_property,Meta-Llama-3.1-70B-Instruct_naive_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_2_emergence
Yes it means new recruits but it also means that we're about as useful as a steak to a vegan.,a steak to a vegan,steak,vegan,unwanted,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 1)","(5, 5, 1)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""offensive""}']","['{""property"": ""offensive""}']","['{""property"": ""taboo""}']",{'property': 'offensive'},offensive,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,{'property': 'offensive'},offensive,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'taboo'},taboo,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556
This is as subtle as a brick to the head is nonviolent.,a brick to the head,brick,head,forceful,emergent,"(emergent, component, emergent)","(5, 5, 4)","(4, 4, 1)","(2, 2, 1)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""injurious""}']","['{""property"": ""lethal""}']","['{""property"": ""injurious""}']",{'property': 'injurious'},injurious,1.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.4444444444444444,{'property': 'lethal'},lethal,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'injurious'},injurious,1.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.4444444444444444
Joe and Elon walked deeper into the ship to find that all the doors slid open like supermarket doors as they approached.,supermarket doors,door,supermarket,automatic,emergent,"(component, emergent, emergent)","(4, 4, 4)","(3, 2, 2)","(2, 1, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""automated""}']","['{""property"": ""automatic""}']","['{""property"": ""automatic""}']",{'property': 'automated'},automated,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'automatic'},automatic,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'automatic'},automatic,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
"They serve the Valar, the main god's, and the evil ones are basically like twisted archangels. ",twisted archangels,archangel,twist,evil,emergent,"(component, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 3, 4)",0.0,0.3333333333333333,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""fallen""}']","['{""property"": ""malevolent""}']","['{""property"": ""heretical""}']",{'property': 'fallen'},fallen,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444445,{'property': 'malevolent'},malevolent,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'heretical'},heretical,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667
"It's basically like a handicapped spot, but doesn't carry the fine for parking in it if you are not expecting.",a handicapped spot,spot,handicapped,designate,emergent,"(component, emergent, emergent)","(5, 5, 4)","(4, 3, 3)","(3, 2, 3)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""reserved""}']","['{""property"": ""reserved""}']","['{""property"": ""designated""}']",{'property': 'reserved'},reserved,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'reserved'},reserved,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'designated'},designated,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667
"Surely she was trapped there like a villager under ice, and she needed me to save her. ",a villager under ice,villager,ice,in need of rescue,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 4)","(4, 3, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""trapped""}']","['{""property"": ""trapped""}']","['{""property"": ""frozen""}']",{'property': 'trapped'},trapped,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'trapped'},trapped,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'frozen'},frozen,0.8888888888888888,0.0,1.0,1.0,0.0
The first revival in Oroomiah seemed to burst forth like a fountain in the desert.,a fountain in the desert,fountain,desert,life,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 4, 4)","(1, 2, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""oasis""}']","['{""property"": ""oasis""}']","['{""property"": ""refreshing""}']",{'property': 'oasis'},oasis,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'oasis'},oasis,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'refreshing'},refreshing,0.8888888888888888,0.5555555555555556,0.0,0.5555555555555556,0.33333333333333326
He stood and looked as puzzled as a bee in a bottle.,a bee in a bottle,bee,bottle,trapped,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(5, 4, 4)",0.6666666666666666,0.8888888888888888,0.1111111111111111,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""trapped""}']","['{""property"": ""trapped""}']","['{""property"": ""trapped""}']",{'property': 'trapped'},trapped,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'trapped'},trapped,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.6666666666666666,{'property': 'trapped'},trapped,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777
Almost like shattered glass.,shattered glass,glass,shatter,dangerous,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""hazardous""}']","['{""property"": ""hazardous""}']","['{""property"": ""hazardous""}']",{'property': 'hazardous'},hazardous,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'hazardous'},hazardous,0.8888888888888888,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'hazardous'},hazardous,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.11111111111111105
so he was trapped as surely as a firefly in a jar .,a firefly in a jar,firefly,jar,trapped,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 1)","(4, 4, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""trapped""}']","['{""property"": ""captive""}']","['{""property"": ""captive""}']",{'property': 'trapped'},trapped,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'captive'},captive,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'captive'},captive,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667
"that thing was too goddamn heavy , and about as useful as a trapdoor on a canoe . ",a trapdoor on a canoe,trapdoor,canoe,unnecessary,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""hazardous""}']","['{""property"": ""hazardous""}']","['{""property"": ""hidden entrance""}']",{'property': 'hazardous'},hazardous,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,{'property': 'hazardous'},hazardous,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,{'property': 'hidden entrance'},hidden entrance,0.0,0.7777777777777778,0.0,0.7777777777777778,0.0
A Government without people is as useful as a clock without power.,a clock without power,clock,power,useless,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 3, 1)","(1, 4, 1)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""nonfunctional""}']","['{""property"": ""silent""}']","['{""property"": ""silent""}']",{'property': 'nonfunctional'},nonfunctional,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'silent'},silent,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666667,{'property': 'silent'},silent,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667
"These impressive attributes however were not very necessary when talking to the general, his emotional responses were about as subtle as a truck to the face.",a truck to the face,truck,face,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(4, 3, 3)","(4, 3, 4)",0.8888888888888888,1.0,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""painful""}']","['{""property"": ""violent""}']","['{""property"": ""injurious""}']",{'property': 'painful'},painful,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'violent'},violent,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'injurious'},injurious,1.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.4444444444444444
"Striking his spurs deeply into his horse, and giving him bridle enough, the major seemed to shoot forward like a shell through the air.",a shell through the air,shell,air,projectile,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 4, 4)","(3, 3, 2)",0.4444444444444444,1.0,0.5555555555555556,0.0,False,0.5555555555555556,"['{""property"": ""unpredictable""}']","['{""property"": ""projectile""}']","['{""property"": ""projectile""}']",{'property': 'unpredictable'},unpredictable,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'projectile'},projectile,1.0,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444444,{'property': 'projectile'},projectile,1.0,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444444
At SwaffhamonSea eligible bachelors were as rare as snow in summer.,snow in summer,snow,summer,uncommon,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(2, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""anomalous""}']","['{""property"": ""anomalous""}']","['{""property"": ""unusual""}']",{'property': 'anomalous'},anomalous,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'anomalous'},anomalous,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'unusual'},unusual,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
So the verse is saying that your most selfless and morally good act is as righteous as a used tampon.,a used tampon,tampon,use,undesirable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 4, 1)",0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""biohazardous""}']","['{""property"": ""biohazardous""}']","['{""property"": ""biohazardous""}']",{'property': 'biohazardous'},biohazardous,1.0,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,{'property': 'biohazardous'},biohazardous,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'biohazardous'},biohazardous,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
Glad you didnt splat like an insect in a windshield this time.,an insect in a windshield,insect,windshield,squished,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""hazardous""}']","['{""property"": ""hazardous""}']","['{""property"": ""hazardous""}']",{'property': 'hazardous'},hazardous,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'hazardous'},hazardous,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'hazardous'},hazardous,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0
"It may have been a bit before my time, but I still quite like the spaghetti tree",the spaghetti tree,tree,spaghetti,bizarre,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.7777777777777778,1.0,0.1111111111111111,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""whimsical""}']","['{""property"": ""humorous""}']","['{""property"": ""humorous""}']",{'property': 'whimsical'},whimsical,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7777777777777778,{'property': 'humorous'},humorous,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'humorous'},humorous,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667
,automated checkouts,checkout,automate,replacing human employees,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(5, 4, 4)",0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,False,0.7777777777777778,"['{""property"": ""efficient""}']","['{""property"": ""efficient""}']","['{""property"": ""efficient""}']",{'property': 'efficient'},efficient,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0,{'property': 'efficient'},efficient,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0,{'property': 'efficient'},efficient,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0
his face was as blank as a washed blackboard .,a washed blackboard,blackboard,washed,blank,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(4, 4, 4)","(2, 3, 3)",0.6666666666666667,1.0,0.3333333333333333,0.0,True,0.3333333333333333,"['{""property"": ""ready to use""}']","['{""property"": ""ready for use""}']","['{""property"": ""clean""}']",{'property': 'ready to use'},ready to use,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'ready for use'},ready for use,1.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.11111111111111116,{'property': 'clean'},clean,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.11111111111111116
"When last I saw you, you looked as dead as a beached dogfish.",a beached dogfish,dogfish,beach,lifeless,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 3, 2)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""helpless""}']","['{""property"": ""dead""}']","['{""property"": ""helpless""}']",{'property': 'helpless'},helpless,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'dead'},dead,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,{'property': 'helpless'},helpless,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666
But I know nothing about motorcycles so my opinion is probably as useful as a gun with zero bullets.,a gun with zero bullets,gun,bullet,useless,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(2, 3, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""harmless""}']","['{""property"": ""harmless""}']","['{""property"": ""ineffective""}']",{'property': 'harmless'},harmless,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'harmless'},harmless,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'ineffective'},ineffective,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777
It is kind of like a needle in the haystack.,a needle in the haystack,needle,haystack,elusive,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 1, 2)","(3, 1, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""difficult to find""}']","['{""property"": ""difficult_to_find""}']","['{""property"": ""difficult to find""}']",{'property': 'difficult to find'},difficult to find,1.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,{'property': 'difficult_to_find'},difficult_to_find,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.11111111111111105,{'property': 'difficult to find'},difficult to find,1.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222
"Moreover, snow is one of the chief natural productions of the country and without it Russia is as uninteresting as an orchard without fruit.",an orchard without fruit,orchard,fruit,barren,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 4)","(4, 5, 4)",0.8888888888888888,0.8888888888888888,0.0,0.0,False,0.0,"['{""property"": ""barren""}']","['{""property"": ""unproductive""}']","['{""property"": ""unproductive""}']",{'property': 'barren'},barren,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'unproductive'},unproductive,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'unproductive'},unproductive,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666
his eyes were as black as the sky between stars .,the sky between stars,sky,star,empty,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 4)","(2, 2, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""infinite""}']","['{""property"": ""sparkling""}']","['{""property"": ""sparkling""}']",{'property': 'infinite'},infinite,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.11111111111111105,{'property': 'sparkling'},sparkling,0.0,0.3333333333333333,1.0,1.0,0.0,{'property': 'sparkling'},sparkling,0.0,0.3333333333333333,1.0,1.0,0.0
"But, Jean objected, we're not in the least like people in a book.",people in a book,people,book,not real,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(1, 2, 1)","(1, 3, 1)",0.8888888888888888,1.0,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""characters""}']","['{""property"": ""fictional""}']","['{""property"": ""fictional""}']",{'property': 'characters'},characters,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,{'property': 'fictional'},fictional,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'fictional'},fictional,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
Sometimes drinking makes me about as bright as a burnt out lightbulb,a burnt out lightbulb,lightbulb,burn,not bright,emergent,"(emergent, component, emergent)","(5, 5, 5)","(3, 2, 4)","(4, 4, 5)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""nonfunctional""}']","['{""property"": ""non-functional""}']","['{""property"": ""nonfunctional""}']",{'property': 'nonfunctional'},nonfunctional,1.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'non-functional'},non-functional,1.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'nonfunctional'},nonfunctional,1.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222
"She will, sir, as sure as country eggs are eggs, which they mostly are, sir.",country eggs,egg,country,farm-fresh,emergent,"(component, emergent, emergent)","(5, 5, 5)","(5, 4, 4)","(5, 5, 3)",0.3333333333333332,0.8888888888888888,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""property"": ""rural""}']","['{""property"": ""rural""}']","['{""property"": ""rural""}']",{'property': 'rural'},rural,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'rural'},rural,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'rural'},rural,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.11111111111111105
,gloves on a chicken,glove,chicken,not useful,emergent,"(emergent, component, emergent)","(4, 5, 5)","(1, 4, 4)","(1, 4, 3)",0.5555555555555556,0.7777777777777778,0.0,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""comical""}']","['{""property"": ""comical""}']","['{""property"": ""incongruous""}']",{'property': 'comical'},comical,0.7777777777777778,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'comical'},comical,0.7777777777777778,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'incongruous'},incongruous,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444445
he looks about as relaxed as a wound spring .,a wound spring,spring,wound,tense,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 4, 4)","(4, 4, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unusable""}']","['{""property"": ""unusable""}']","['{""property"": ""unreliable""}']",{'property': 'unusable'},unusable,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,{'property': 'unusable'},unusable,0.3333333333333333,0.0,0.5555555555555556,0.5555555555555556,0.0,{'property': 'unreliable'},unreliable,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
"An uncontrollable giggle erupts from me, spewing forth like a breaking dam. ",a breaking dam,dam,break,uncontrollable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 2)","(5, 1, 4)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""catastrophic""}']","['{""property"": ""catastrophic""}']","['{""property"": ""catastrophic""}']",{'property': 'catastrophic'},catastrophic,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'catastrophic'},catastrophic,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'catastrophic'},catastrophic,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
The weapon is there like the sword in the stone .,the sword in the stone,sword,stone,legendary,emergent,"(emergent, component, emergent)","(4, 2, 5)","(3, 2, 3)","(2, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""legendary""}']","['{""property"": ""legendary""}']","['{""property"": ""legendary""}']",{'property': 'legendary'},legendary,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'legendary'},legendary,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'legendary'},legendary,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
Lol no we had almost like bleachers as desks so the seats behind would be also a foot above.,bleachers as desks,bleacher,desk,makeshift,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 3, 1)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""improvised""}']","['{""property"": ""unconventional""}']","['{""property"": ""makeshift""}']",{'property': 'improvised'},improvised,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5555555555555556,{'property': 'unconventional'},unconventional,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'makeshift'},makeshift,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445
She had turned towards him as irresistibly as the needle to the pole.,the needle to the pole,needle,pole,attract,emergent,"(2, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(2, 4, 1)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""attractive""}']","['{""property"": ""attractive""}']","['{""property"": ""magnetic""}']",{'property': 'attractive'},attractive,1.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'attractive'},attractive,1.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'magnetic'},magnetic,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667
"Thirteen years ago I wrote, Socialism without democracy is as impossible as a shadow without light.",a shadow without light,shadow,light,contradictory,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 2)","(4, 1, 1)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""nonexistent""}']","['{""property"": ""invisible""}']","['{""property"": ""impossible""}']",{'property': 'nonexistent'},nonexistent,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'invisible'},invisible,1.0,1.0,0.0,1.0,0.0,{'property': 'impossible'},impossible,1.0,0.0,0.0,0.0,1.0
And you just lay there like a beached whale....,a beached whale,whale,beach,helpless,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 3, 4)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""smelly""}']","['{""property"": ""decomposing""}']","['{""property"": ""smelly""}']",{'property': 'smelly'},smelly,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'decomposing'},decomposing,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'smelly'},smelly,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445
So the symbols of Romanticism became the realities of Bohemia after all that they symbolized was as lifeless as a cancelled banknote.,a cancelled banknote,banknote,cancel,worthless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(5, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""invalid""}']","['{""property"": ""invalid""}']","['{""property"": ""invalid""}']",{'property': 'invalid'},invalid,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'invalid'},invalid,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'invalid'},invalid,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667
