sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,gpt-4o_naive_0_generated_,gpt-4o_naive_1_generated_,gpt-4o_naive_2_generated_,gpt-4o_naive_0_generated,gpt-4o_naive_0_property,gpt-4o_naive_0_combination_relevance,gpt-4o_naive_0_root_relevance,gpt-4o_naive_0_modifier_relevance,gpt-4o_naive_0_indiv_max,gpt-4o_naive_0_cancellation,gpt-4o_naive_1_generated,gpt-4o_naive_1_property,gpt-4o_naive_1_combination_relevance,gpt-4o_naive_1_root_relevance,gpt-4o_naive_1_modifier_relevance,gpt-4o_naive_1_indiv_max,gpt-4o_naive_1_cancellation,gpt-4o_naive_2_generated,gpt-4o_naive_2_property,gpt-4o_naive_2_combination_relevance,gpt-4o_naive_2_root_relevance,gpt-4o_naive_2_modifier_relevance,gpt-4o_naive_2_indiv_max,gpt-4o_naive_2_cancellation
Here I got to lie still like a mouse under a broom.,a mouse under a broom,mouse,broom,quiet,canceled,"(canceled, canceled, component)","(1, 1, 4)","(4, 5, 5)","(3, 1, 1)",0.3333333333333332,0.5555555555555556,0.7777777777777778,0.988888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""clean""}']","['{""property"": ""clean""}']","['{""property"": ""clean""}']",{'property': 'clean'},clean,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'clean'},clean,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'clean'},clean,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
,a burnt out lightbulb,lightbulb,burn,bright,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 4, 5)","(3, 3, 2)",0.7777777777777778,0.0,0.7777777777777778,,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""illuminating""}']","['{""property"": ""illuminating""}']","['{""property"": ""illuminating""}']",{'property': 'illuminating'},illuminating,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.8888888888888888,{'property': 'illuminating'},illuminating,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.8888888888888888,{'property': 'illuminating'},illuminating,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.8888888888888888
,a jenga tower,tower,jenga,often made of stone or metal,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 2)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""stable""}']","['{""property"": ""stable""}']","['{""property"": ""stable""}']",{'property': 'stable'},stable,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445,{'property': 'stable'},stable,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445,{'property': 'stable'},stable,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445
They became as still as men of stone.,men of stone,man,stone,curious,canceled,"(canceled, canceled, others)","(1, 1, 2)","(4, 3, 4)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""emotional""}']","['{""property"": ""emotional""}']","['{""property"": ""emotional""}']",{'property': 'emotional'},emotional,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'emotional'},emotional,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'emotional'},emotional,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
"A Nobel of course NOBEL and I got to I was invited, I was just like the dessert to the dinner, to give a little afterdinner speech.",the dessert to the dinner,dessert,dinner,hearty,canceled,"(canceled, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(4, 4, 4)",0.5555555555555556,0.0,0.0,0.588888889,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""sweet""}']","['{""property"": ""sweet""}']","['{""property"": ""sweet""}']",{'property': 'sweet'},sweet,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,{'property': 'sweet'},sweet,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,{'property': 'sweet'},sweet,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0
"You are in love, you want to discover the object of your passion you are getting as yellow as a lettuce without water.",a lettuce without water,lettuce,water,leafy,canceled,"(canceled, component, canceled)","(3, 2, 2)","(5, 5, 5)","(2, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""crisp""}']","['{""property"": ""fresh""}']","['{""property"": ""crisp""}']",{'property': 'crisp'},crisp,0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,{'property': 'fresh'},fresh,0.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,{'property': 'crisp'},crisp,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
"The fact is, rental prices did originally rise rapidly, not as rapidly as home prices, but they were rising in these areas.",home prices,price,home,comfortable,canceled,"(others, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(5, 5, 4)",0.4444444444444445,0.3333333333333333,0.0,0.788888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""affordable""}']","['{""property"": ""comfortable""}']","['{""property"": ""comfortable""}']",{'property': 'affordable'},affordable,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,{'property': 'comfortable'},comfortable,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'comfortable'},comfortable,0.3333333333333333,0.0,0.7777777777777778,0.7777777777777778,0.4444444444444445
The flats look almost like a young woods.,a young woods,wood,young,sturdy,canceled,"(canceled, canceled, component)","(2, 3, 4)","(5, 4, 5)","(1, 2, 1)",0.2222222222222222,0.3333333333333333,0.5555555555555556,0.077777778,False,0.3333333333333333,0.5555555555555556,"['{""property"": ""small""}']","['{""property"": ""ancient""}']","['{""property"": ""ancient""}']",{'property': 'small'},small,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,{'property': 'ancient'},ancient,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'ancient'},ancient,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
,a static radio,radio,static,tunable,canceled,"(canceled, canceled, canceled)","(2, 2, 1)","(5, 5, 5)","(2, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""broadcasting""}']","['{""property"": ""broadcasting""}']","['{""property"": ""broadcasting""}']",{'property': 'broadcasting'},broadcasting,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'broadcasting'},broadcasting,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'broadcasting'},broadcasting,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
the assistant just stands there like a remedial bodyguard .,a remedial bodyguard,bodyguard,remedial,intimidate,canceled,"(canceled, canceled, canceled)","(2, 1, 2)","(4, 4, 4)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.077777778,False,0.0,0.7777777777777778,"['{""property"": ""protective""}']","['{""property"": ""protective""}']","['{""property"": ""protective""}']",{'property': 'protective'},protective,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.5555555555555556,{'property': 'protective'},protective,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.5555555555555556,{'property': 'protective'},protective,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.5555555555555556
,a bridge to nowhere,bridge,nowhere,connection,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 5, 4)","(1, 1, 1)",0.7777777777777778,0.2222222222222222,1.0,,False,0.0,1.0,"['{""property"": ""useful""}']","['{""property"": ""useful""}']","['{""property"": ""functional""}']",{'property': 'useful'},useful,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'useful'},useful,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'functional'},functional,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"John Frankenheimer shot his ride full of bullet holes, and Guy Ritchie takes his beamer on a Ferris Buellerlike joyride, with Madonna being tossed around like a sack of melons.",a sack of melons,sack,melon,limp,canceled,"(canceled, canceled, component)","(3, 3, 4)","(3, 2, 1)","(3, 3, 3)",0.8888888888888888,0.0,0.8888888888888888,0.0,False,0.0,0.8888888888888888,"['{""property"": ""portable""}']","['{""property"": ""portable""}']","['{""property"": ""light""}']",{'property': 'portable'},portable,0.3333333333333333,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.4444444444444445,{'property': 'portable'},portable,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.33333333333333326,{'property': 'light'},light,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111
,breaking traditions,tradition,break,generational transmission,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 2, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""conventional""}']","['{""property"": ""conventional""}']","['{""property"": ""conventional""}']",{'property': 'conventional'},conventional,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,{'property': 'conventional'},conventional,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,{'property': 'conventional'},conventional,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888
This rig is about as comfortable as a hair shirt.,a hair shirt,shirt,hair,cotton,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 5)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""comfortable""}']","['{""property"": ""comfortable""}']","['{""property"": ""comfortable""}']",{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
"Straight leg was about as skinny as men's jeans got back then, and if you wore straight leg jeans people would make fun of you as if you were dressed like Steve Urkel.",men's jeans,jean,man,curious,canceled,"(canceled, others, canceled)","(1, 1, 1)","(1, 1, 1)","(3, 2, 1)",0.5555555555555556,0.0,0.3333333333333333,0.922222222,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""unisex""}']","['{""property"": ""formal""}']","['{""property"": ""stylish""}']",{'property': 'unisex'},unisex,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,{'property': 'formal'},formal,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,{'property': 'stylish'},stylish,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
The reaction times of these mechanical systems are as short as the water extinguishing.,the water extinguishing,water,extinguishing,solvent,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 5, 5)","(1, 1, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""drinkable""}']","['{""property"": ""drinkable""}']","['{""property"": ""drinkable""}']",{'property': 'drinkable'},drinkable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'drinkable'},drinkable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'drinkable'},drinkable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
I spent years on studying traditional and digital graphics yet clients are always surprised when I tell them that digital design is as expensive as a traditional print.,a traditional print,print,traditional,reflective,canceled,"(canceled, others, canceled)","(1, 2, 1)","(2, 2, 3)","(1, 1, 1)",0.5555555555555556,0.0,0.0,0.544444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""modern""}']","['{""property"": ""modern""}']","['{""property"": ""modern""}']",{'property': 'modern'},modern,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'modern'},modern,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'modern'},modern,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
for days she was running around like a chicken without a head . '',a chicken without a head,chicken,head,cerebral,canceled,"(canceled, canceled, canceled)","(4, 1, 5)","(3, 1, 3)","(4, 5, 4)",0.8888888888888888,0.0,0.1111111111111111,1.0,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""alive""}']","['{""property"": ""alive""}']","['{""property"": ""alive""}']",{'property': 'alive'},alive,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,{'property': 'alive'},alive,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,{'property': 'alive'},alive,0.0,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778
But your respected mother tells us that even among the immigrants drunkards are as rare as white ravens.,white ravens,ravens,white,black,canceled,"(canceled, canceled, canceled)","(2, 1, 2)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""common""}']","['{""property"": ""common""}']","['{""property"": ""common""}']",{'property': 'common'},common,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'common'},common,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'common'},common,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
,a fish on land,fish,land,Swim,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""swimming""}']","['{""property"": ""swimming""}']","['{""property"": ""swimming""}']",{'property': 'swimming'},swimming,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'swimming'},swimming,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'swimming'},swimming,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"But then you are to go around like a wet cat, and mope, and hang on worse then ever.",a wet cat,cat,wet,quietly,canceled,"(canceled, canceled, component)","(1, 2, 2)","(2, 3, 1)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""fluffy""}']","['{""property"": ""fluffy""}']","['{""property"": ""fluffy""}']",{'property': 'fluffy'},fluffy,0.1111111111111111,0.7777777777777778,0.0,0.7777777777777778,0.6666666666666667,{'property': 'fluffy'},fluffy,0.1111111111111111,0.7777777777777778,0.0,0.7777777777777778,0.6666666666666667,{'property': 'fluffy'},fluffy,0.1111111111111111,0.7777777777777778,0.0,0.7777777777777778,0.6666666666666667
"James extended a thin, crooked finger, oddly like the beckoning of a skeleton, and passed through the doorway of his bedroom.",the beckoning of a skeleton,beckoning,skeleton,fragile,canceled,"(component, canceled, canceled)","(3, 2, 1)","(1, 1, 1)","(4, 4, 4)",0.4444444444444445,0.3333333333333333,0.0,1.0,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""alive""}']","['{""property"": ""lively""}']","['{""property"": ""living""}']",{'property': 'alive'},alive,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'lively'},lively,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'living'},living,0.0,0.0,0.0,0.0,0.0
"almost there , just like a hundred flights of stairs , tomas said .",a hundred flights of stairs,flight,stair,natural,canceled,"(canceled, canceled, others)","(1, 1, 1)","(2, 2, 1)","(1, 2, 1)",0.5555555555555556,0.0,0.5555555555555556,0.022222222,False,0.0,0.5555555555555556,"['{""property"": ""manageable""}']","['{""property"": ""manageable""}']","['{""property"": ""easy to climb""}']",{'property': 'manageable'},manageable,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.4444444444444445,{'property': 'manageable'},manageable,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.4444444444444445,{'property': 'easy to climb'},easy to climb,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
"I mean, they go together like a horse and buggy.",a horse and buggy,horse,buggy,fast,canceled,"(canceled, canceled, canceled)","(2, 3, 3)","(4, 5, 4)","(1, 2, 2)",0.5555555555555556,0.1111111111111111,0.6666666666666666,0.122222222,False,0.1111111111111111,0.6666666666666666,"['{""property"": ""fast""}']","['{""property"": ""modern""}']","['{""property"": ""fast""}']",{'property': 'fast'},fast,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.6666666666666667,{'property': 'modern'},modern,0.0,0.0,0.0,0.0,0.0,{'property': 'fast'},fast,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.6666666666666667
"The husks from the nuts are braided and woven into a strong, thin rope as thick as a cod line.",a cod line,line,cod,no thickness,canceled,"(canceled, component, canceled)","(2, 2, 2)","(4, 4, 3)","(1, 1, 1)",0.7777777777777778,0.2222222222222222,1.0,,False,0.3333333333333333,1.0,"['{""property"": ""short""}']","['{""property"": ""delicious""}']","['{""property"": ""fresh""}']",{'property': 'short'},short,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'delicious'},delicious,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,{'property': 'fresh'},fresh,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
"As compared with the calm uniformity of nature, his life is a mere phantasy, passing for ever through a tedious and limited range of forms, each of which is as unsubstantial as the fabric of a vision, many of which are as base and sordid as they are unreal, and all of which, for ever in a flux, elude the grasp of those who pursue them, or disappoint those who hold them in their hands.",the fabric of a vision,fabric,vision,weave,canceled,"(canceled, canceled, canceled)","(4, 1, 3)","(3, 5, 3)","(4, 1, 4)",0.6666666666666667,0.3333333333333333,1.0,0.0,False,0.0,1.0,"['{""property"": ""tangible""}']","['{""property"": ""tangible""}']","['{""property"": ""tangible""}']",{'property': 'tangible'},tangible,0.0,1.0,0.0,1.0,1.0,{'property': 'tangible'},tangible,0.0,1.0,0.0,1.0,1.0,{'property': 'tangible'},tangible,0.0,1.0,0.0,1.0,1.0
"But I have known men talk as bravely, and whimper and tremble like flogged children five minutes later.",flogged children,child,flog,inquisitive,canceled,"(canceled, component, canceled)","(2, 5, 1)","(4, 5, 4)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,0.277777778,True,0.3333333333333333,0.8888888888888888,"['{""property"": ""innocent""}']","['{""property"": ""innocent""}']","['{""property"": ""innocent""}']",{'property': 'innocent'},innocent,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'innocent'},innocent,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'innocent'},innocent,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
"I take one last look at the razor, then send it flying across the room, as casually as a bullet without a target.",a bullet without a target,bullet,target,specific,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(1, 2, 3)","(5, 3, 4)",0.7777777777777778,0.0,0.7777777777777778,0.9,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""lethal""}']","['{""property"": ""lethal""}']","['{""property"": ""lethal""}']",{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
,the writer giving up,writer,give,creative,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 3, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,,False,0.3333333333333333,0.7777777777777778,"['{""property"": ""productive""}']","['{""property"": ""productive""}']","['{""property"": ""creative""}']",{'property': 'productive'},productive,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'productive'},productive,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'creative'},creative,0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778
"You always praised Nancy's cooking when you came to 'The Hall' in the old days, so you are under obligations to eat every crumb of it, even if it isn't as good as the prison fare.",the prison fare,fare,prison,varied,canceled,"(canceled, canceled, others)","(2, 2, 3)","(4, 3, 3)","(2, 2, 2)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.644444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""delicious""}']","['{""property"": ""delicious""}']","['{""property"": ""gourmet""}']",{'property': 'delicious'},delicious,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'delicious'},delicious,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'gourmet'},gourmet,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
Many parts of the plot in those games ARE kind of like side quests but with the plot mixed in.,side quests,quest,side,adjacent,canceled,"(canceled, canceled, component)","(1, 1, 3)","(1, 1, 1)","(5, 3, 3)",0.111111111111111,0.7777777777777778,0.0,0.566666667,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""optional""}']","['{""property"": ""essential""}']","['{""property"": ""mandatory""}']",{'property': 'optional'},optional,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.0,{'property': 'essential'},essential,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444445,{'property': 'mandatory'},mandatory,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
In England it would be as valuable as the philosopher's stone.,the philosopher's stone,stone,philosopher,dead,canceled,"(others, canceled, canceled)","(1, 2, 4)","(2, 5, 2)","(1, 1, 2)",1.0,0.0,1.0,0.355555556,False,0.3333333333333333,1.0,"['{""property"": ""mundane""}']","['{""property"": ""real""}']","['{""property"": ""ordinary""}']",{'property': 'mundane'},mundane,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778,{'property': 'real'},real,0.0,1.0,0.3333333333333333,1.0,1.0,{'property': 'ordinary'},ordinary,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778
That tune is exactly like the stained glass.,the stained glass,glass,stain,clear,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 4, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,0.0,False,0.0,0.8888888888888888,"['{""property"": ""transparent""}']","['{""property"": ""transparent""}']","['{""property"": ""transparent""}']",{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556
and as trustworthy as a chocolate hammer .,a chocolate hammer,hammer,chocolate,strong,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,0.0,False,0.1111111111111111,0.7777777777777778,"['{""property"": ""edible""}']","['{""property"": ""edible""}']","['{""property"": ""edible""}']",{'property': 'edible'},edible,0.7777777777777778,0.0,1.0,1.0,0.2222222222222222,{'property': 'edible'},edible,0.7777777777777778,0.0,1.0,1.0,0.2222222222222222,{'property': 'edible'},edible,0.7777777777777778,0.0,1.0,1.0,0.2222222222222222
It is as likely as snow in hell.,snow in hell,snow,hell,white,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,0.0,False,0.0,1.0,"['{""property"": ""cold""}']","['{""property"": ""cold""}']","['{""property"": ""cold""}']",{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0,{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0,{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0
"And if you are a crosscountry skier without a pole, you are just like a canoeist without a paddle.",a canoeist without a paddle,canoeist,paddle,broad,canceled,"(canceled, canceled, component)","(2, 1, 2)","(3, 1, 3)","(1, 4, 1)",0.7777777777777778,0.0,0.0,1.0,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""navigable""}']","['{""property"": ""navigational""}']","['{""property"": ""navigable""}']",{'property': 'navigable'},navigable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'navigational'},navigational,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'navigable'},navigable,0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778
she was as subtle as a rock through a window .,a rock through a window,rock,window,transparent,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(4, 5, 5)",0.8888888888888888,0.0,0.0,0.877777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""intact""}']","['{""property"": ""unbroken""}']","['{""property"": ""intact""}']",{'property': 'intact'},intact,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'unbroken'},unbroken,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'intact'},intact,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
v B26 b6 look exactly like ones parents.,ones parents,parent,one,single,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(2, 1, 3)","(5, 5, 5)",0.8888888888888888,0.1111111111111111,0.3333333333333333,1.0,False,1.0,1.0,"['{""property"": ""young""}']","['{""property"": ""alive""}']","['{""property"": ""numerous""}']",{'property': 'young'},young,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,{'property': 'alive'},alive,0.5555555555555556,0.6666666666666666,0.0,0.6666666666666666,0.11111111111111105,{'property': 'numerous'},numerous,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"In strict accordance with the traditions of the navy, he wore kid gloves, without which a naval officer, on a ceremonial occasion, would be as incomplete as a ship without a rudder.",a ship without a rudder,ship,rudder,directional,canceled,"(canceled, component, canceled)","(1, 5, 2)","(4, 4, 4)","(5, 5, 5)",1.0,0.0,0.7777777777777778,1.0,False,1.0,1.0,"['{""property"": ""steerable""}']","['{""property"": ""navigable""}']","['{""property"": ""steerable""}']",{'property': 'steerable'},steerable,0.0,1.0,1.0,1.0,1.0,{'property': 'navigable'},navigable,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0
it would be a death blow to the antidivisional resistancewhich has become as effective as a flyswatter against a dragon .,a flyswatter against a dragon,flyswatter,dragon,fantastical,canceled,"(component, canceled, canceled)","(4, 1, 4)","(1, 1, 2)","(5, 5, 5)",0.1111111111111111,0.8888888888888888,0.0,0.911111111,False,1.0,1.0,"['{""property"": ""effective""}']","['{""property"": ""effective""}']","['{""property"": ""effective""}']",{'property': 'effective'},effective,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
