sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,claude-3-5-sonnet-20241022_naive_0_generated_,claude-3-5-sonnet-20241022_naive_1_generated_,claude-3-5-sonnet-20241022_naive_2_generated_,claude-3-5-sonnet-20241022_naive_0_generated,claude-3-5-sonnet-20241022_naive_0_property,claude-3-5-sonnet-20241022_naive_0_combination_relevance,claude-3-5-sonnet-20241022_naive_0_root_relevance,claude-3-5-sonnet-20241022_naive_0_modifier_relevance,claude-3-5-sonnet-20241022_naive_0_indiv_max,claude-3-5-sonnet-20241022_naive_0_cancellation,claude-3-5-sonnet-20241022_naive_1_generated,claude-3-5-sonnet-20241022_naive_1_property,claude-3-5-sonnet-20241022_naive_1_combination_relevance,claude-3-5-sonnet-20241022_naive_1_root_relevance,claude-3-5-sonnet-20241022_naive_1_modifier_relevance,claude-3-5-sonnet-20241022_naive_1_indiv_max,claude-3-5-sonnet-20241022_naive_1_cancellation,claude-3-5-sonnet-20241022_naive_2_generated,claude-3-5-sonnet-20241022_naive_2_property,claude-3-5-sonnet-20241022_naive_2_combination_relevance,claude-3-5-sonnet-20241022_naive_2_root_relevance,claude-3-5-sonnet-20241022_naive_2_modifier_relevance,claude-3-5-sonnet-20241022_naive_2_indiv_max,claude-3-5-sonnet-20241022_naive_2_cancellation
"He quickly opted for the rubbish bin, sliding in as silently as the nonexistent wind. ",the nonexistent wind,wind,nonexistent,airflow,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""blowing""}']","['{""property"": ""tangible""}']","['{""property"": ""blowing""}']",{'property': 'blowing'},blowing,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'tangible'},tangible,0.0,0.0,0.0,0.0,0.0,{'property': 'blowing'},blowing,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
Here I got to lie still like a mouse under a broom.,a mouse under a broom,mouse,broom,quiet,canceled,"(canceled, canceled, component)","(1, 1, 4)","(4, 5, 5)","(3, 1, 1)",0.3333333333333332,0.5555555555555556,0.7777777777777778,0.988888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""agile""}']","['{""property"": ""agile""}']","['{""property"": ""mobile""}']",{'property': 'agile'},agile,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.4444444444444445,{'property': 'agile'},agile,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.4444444444444445,{'property': 'mobile'},mobile,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445
,a burnt out lightbulb,lightbulb,burn,bright,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 4, 5)","(3, 3, 2)",0.7777777777777778,0.0,0.7777777777777778,,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""illuminating""}']","['{""property"": ""illuminating""}']","['{""property"": ""illuminating""}']",{'property': 'illuminating'},illuminating,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.8888888888888888,{'property': 'illuminating'},illuminating,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.8888888888888888,{'property': 'illuminating'},illuminating,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.8888888888888888
,a jenga tower,tower,jenga,often made of stone or metal,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 2)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""firm""}']","['{""property"": ""solid""}']","['{""property"": ""unstable""}']",{'property': 'firm'},firm,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.4444444444444445,{'property': 'solid'},solid,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.5555555555555556,{'property': 'unstable'},unstable,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.0
They became as still as men of stone.,men of stone,man,stone,curious,canceled,"(canceled, canceled, others)","(1, 1, 2)","(4, 3, 4)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""alive""}']","['{""property"": ""breathing""}']","['{""property"": ""alive""}']",{'property': 'alive'},alive,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'breathing'},breathing,0.0,1.0,0.0,1.0,1.0,{'property': 'alive'},alive,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"A Nobel of course NOBEL and I got to I was invited, I was just like the dessert to the dinner, to give a little afterdinner speech.",the dessert to the dinner,dessert,dinner,hearty,canceled,"(canceled, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(4, 4, 4)",0.5555555555555556,0.0,0.0,0.588888889,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""main course""}']","['{""property"": ""final""}']","['{""property"": ""main sustenance""}']",{'property': 'main course'},main course,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'final'},final,1.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,{'property': 'main sustenance'},main sustenance,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
"You are in love, you want to discover the object of your passion you are getting as yellow as a lettuce without water.",a lettuce without water,lettuce,water,leafy,canceled,"(canceled, component, canceled)","(3, 2, 2)","(5, 5, 5)","(2, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""crisp""}']","['{""property"": ""crispy""}']","['{""property"": ""crisp""}']",{'property': 'crisp'},crisp,0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,{'property': 'crispy'},crispy,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'crisp'},crisp,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
"The fact is, rental prices did originally rise rapidly, not as rapidly as home prices, but they were rising in these areas.",home prices,price,home,comfortable,canceled,"(others, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(5, 5, 4)",0.4444444444444445,0.3333333333333333,0.0,0.788888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""cozy""}']","['{""property"": ""comfortable""}']","['{""property"": ""cozy""}']",{'property': 'cozy'},cozy,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'comfortable'},comfortable,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'cozy'},cozy,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778
The flats look almost like a young woods.,a young woods,wood,young,sturdy,canceled,"(canceled, canceled, component)","(2, 3, 4)","(5, 4, 5)","(1, 2, 1)",0.2222222222222222,0.3333333333333333,0.5555555555555556,0.077777778,False,0.3333333333333333,0.5555555555555556,"['{""property"": ""mature""}']","['{""property"": ""timeless""}']","['{""property"": ""mature""}']",{'property': 'mature'},mature,0.1111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444445,{'property': 'timeless'},timeless,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'mature'},mature,0.1111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444445
,a static radio,radio,static,tunable,canceled,"(canceled, canceled, canceled)","(2, 2, 1)","(5, 5, 5)","(2, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""entertaining""}']","['{""property"": ""entertaining""}']","['{""property"": ""plays music""}']",{'property': 'entertaining'},entertaining,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,{'property': 'entertaining'},entertaining,0.1111111111111111,0.6666666666666666,0.0,0.6666666666666666,0.5555555555555556,{'property': 'plays music'},plays music,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
the assistant just stands there like a remedial bodyguard .,a remedial bodyguard,bodyguard,remedial,intimidate,canceled,"(canceled, canceled, canceled)","(2, 1, 2)","(4, 4, 4)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.077777778,False,0.0,0.7777777777777778,"['{""property"": ""intimidating""}']","['{""property"": ""intimidating""}']","['{""property"": ""threatening""}']",{'property': 'intimidating'},intimidating,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.4444444444444445,{'property': 'intimidating'},intimidating,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.5555555555555556,{'property': 'threatening'},threatening,0.2222222222222222,0.6666666666666666,0.0,0.6666666666666666,0.4444444444444444
,a bridge to nowhere,bridge,nowhere,connection,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 5, 4)","(1, 1, 1)",0.7777777777777778,0.2222222222222222,1.0,,False,0.0,1.0,"['{""property"": ""useful""}']","['{""property"": ""useful""}']","['{""property"": ""connects destinations""}']",{'property': 'useful'},useful,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'useful'},useful,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'connects destinations'},connects destinations,0.0,1.0,0.0,1.0,1.0
"John Frankenheimer shot his ride full of bullet holes, and Guy Ritchie takes his beamer on a Ferris Buellerlike joyride, with Madonna being tossed around like a sack of melons.",a sack of melons,sack,melon,limp,canceled,"(canceled, canceled, component)","(3, 3, 4)","(3, 2, 1)","(3, 3, 3)",0.8888888888888888,0.0,0.8888888888888888,0.0,False,0.0,0.8888888888888888,"['{""property"": ""light""}']","['{""property"": ""light""}']","['{""property"": ""compact""}']",{'property': 'light'},light,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,{'property': 'light'},light,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,{'property': 'compact'},compact,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3333333333333333
,breaking traditions,tradition,break,generational transmission,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 2, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""stable""}']","['{""property"": ""stable""}']","['{""property"": ""stable""}']",{'property': 'stable'},stable,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'stable'},stable,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'stable'},stable,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
This rig is about as comfortable as a hair shirt.,a hair shirt,shirt,hair,cotton,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 5)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""comfortable""}']","['{""property"": ""comfortable""}']","['{""property"": ""comfortable""}']",{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
"Straight leg was about as skinny as men's jeans got back then, and if you wore straight leg jeans people would make fun of you as if you were dressed like Steve Urkel.",men's jeans,jean,man,curious,canceled,"(canceled, others, canceled)","(1, 1, 1)","(1, 1, 1)","(3, 2, 1)",0.5555555555555556,0.0,0.3333333333333333,0.922222222,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""feminine""}']","['{""property"": ""unisex""}']","['{""property"": ""feminine""}']",{'property': 'feminine'},feminine,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'unisex'},unisex,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.2222222222222222,{'property': 'feminine'},feminine,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
The reaction times of these mechanical systems are as short as the water extinguishing.,the water extinguishing,water,extinguishing,solvent,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 5, 5)","(1, 1, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""flowing""}']","['{""property"": ""flows""}']","['{""property"": ""flowing""}']",{'property': 'flowing'},flowing,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222,{'property': 'flows'},flows,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.3333333333333332,{'property': 'flowing'},flowing,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222
I spent years on studying traditional and digital graphics yet clients are always surprised when I tell them that digital design is as expensive as a traditional print.,a traditional print,print,traditional,reflective,canceled,"(canceled, others, canceled)","(1, 2, 1)","(2, 2, 3)","(1, 1, 1)",0.5555555555555556,0.0,0.0,0.544444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""modern""}']","['{""property"": ""digital""}']","['{""property"": ""digital""}']",{'property': 'modern'},modern,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,{'property': 'digital'},digital,0.0,0.0,0.0,0.0,0.0,{'property': 'digital'},digital,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
for days she was running around like a chicken without a head . '',a chicken without a head,chicken,head,cerebral,canceled,"(canceled, canceled, canceled)","(4, 1, 5)","(3, 1, 3)","(4, 5, 4)",0.8888888888888888,0.0,0.1111111111111111,1.0,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""thinking""}']","['{""property"": ""thinking""}']","['{""property"": ""conscious""}']",{'property': 'thinking'},thinking,0.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'thinking'},thinking,0.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'conscious'},conscious,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888
But your respected mother tells us that even among the immigrants drunkards are as rare as white ravens.,white ravens,ravens,white,black,canceled,"(canceled, canceled, canceled)","(2, 1, 2)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""black""}']","['{""property"": ""black""}']","['{""property"": ""black""}']",{'property': 'black'},black,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'black'},black,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'black'},black,0.0,1.0,0.0,1.0,1.0
,a fish on land,fish,land,Swim,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""can swim freely""}']","['{""property"": ""swimming""}']","['{""property"": ""able to swim""}']",{'property': 'can swim freely'},can swim freely,0.0,1.0,0.0,1.0,1.0,{'property': 'swimming'},swimming,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'able to swim'},able to swim,0.0,1.0,0.0,1.0,1.0
"But then you are to go around like a wet cat, and mope, and hang on worse then ever.",a wet cat,cat,wet,quietly,canceled,"(canceled, canceled, component)","(1, 2, 2)","(2, 3, 1)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""graceful""}']","['{""property"": ""graceful""}']","['{""property"": ""graceful""}']",{'property': 'graceful'},graceful,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'graceful'},graceful,0.1111111111111111,0.7777777777777778,0.0,0.7777777777777778,0.6666666666666667,{'property': 'graceful'},graceful,0.1111111111111111,0.7777777777777778,0.0,0.7777777777777778,0.6666666666666667
"James extended a thin, crooked finger, oddly like the beckoning of a skeleton, and passed through the doorway of his bedroom.",the beckoning of a skeleton,beckoning,skeleton,fragile,canceled,"(component, canceled, canceled)","(3, 2, 1)","(1, 1, 1)","(4, 4, 4)",0.4444444444444445,0.3333333333333333,0.0,1.0,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""alive""}']","['{""property"": ""alive""}']","['{""property"": ""alive""}']",{'property': 'alive'},alive,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'alive'},alive,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,{'property': 'alive'},alive,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
"almost there , just like a hundred flights of stairs , tomas said .",a hundred flights of stairs,flight,stair,natural,canceled,"(canceled, canceled, others)","(1, 1, 1)","(2, 2, 1)","(1, 2, 1)",0.5555555555555556,0.0,0.5555555555555556,0.022222222,False,0.0,0.5555555555555556,"['{""property"": ""achievable""}']","['{""property"": ""manageable""}']","['{""property"": ""manageable""}']",{'property': 'achievable'},achievable,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'manageable'},manageable,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.4444444444444445,{'property': 'manageable'},manageable,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.5555555555555556
"I mean, they go together like a horse and buggy.",a horse and buggy,horse,buggy,fast,canceled,"(canceled, canceled, canceled)","(2, 3, 3)","(4, 5, 4)","(1, 2, 2)",0.5555555555555556,0.1111111111111111,0.6666666666666666,0.122222222,False,0.1111111111111111,0.6666666666666666,"['{""property"": ""independent movement""}']","['{""property"": ""independent""}']","['{""property"": ""fast""}']",{'property': 'independent movement'},independent movement,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.5555555555555556,{'property': 'independent'},independent,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,{'property': 'fast'},fast,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.6666666666666667
"The husks from the nuts are braided and woven into a strong, thin rope as thick as a cod line.",a cod line,line,cod,no thickness,canceled,"(canceled, component, canceled)","(2, 2, 2)","(4, 4, 3)","(1, 1, 1)",0.7777777777777778,0.2222222222222222,1.0,,False,0.3333333333333333,1.0,"['{""property"": ""edible""}']","['{""property"": ""swims""}']","['{""property"": ""edible""}']",{'property': 'edible'},edible,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'swims'},swims,0.0,0.0,1.0,1.0,1.0,{'property': 'edible'},edible,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
"As compared with the calm uniformity of nature, his life is a mere phantasy, passing for ever through a tedious and limited range of forms, each of which is as unsubstantial as the fabric of a vision, many of which are as base and sordid as they are unreal, and all of which, for ever in a flux, elude the grasp of those who pursue them, or disappoint those who hold them in their hands.",the fabric of a vision,fabric,vision,weave,canceled,"(canceled, canceled, canceled)","(4, 1, 3)","(3, 5, 3)","(4, 1, 4)",0.6666666666666667,0.3333333333333333,1.0,0.0,False,0.0,1.0,"['{""property"": ""touchable""}']","['{""property"": ""tangible""}']","['{""property"": ""tangible""}']",{'property': 'touchable'},touchable,0.0,1.0,0.0,1.0,1.0,{'property': 'tangible'},tangible,0.0,1.0,0.0,1.0,1.0,{'property': 'tangible'},tangible,0.0,1.0,0.0,1.0,1.0
"But I have known men talk as bravely, and whimper and tremble like flogged children five minutes later.",flogged children,child,flog,inquisitive,canceled,"(canceled, component, canceled)","(2, 5, 1)","(4, 5, 4)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,0.277777778,True,0.3333333333333333,0.8888888888888888,"['{""property"": ""innocent""}']","['{""property"": ""joyful""}']","['{""property"": ""innocent""}']",{'property': 'innocent'},innocent,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'joyful'},joyful,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,{'property': 'innocent'},innocent,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
"I take one last look at the razor, then send it flying across the room, as casually as a bullet without a target.",a bullet without a target,bullet,target,specific,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(1, 2, 3)","(5, 3, 4)",0.7777777777777778,0.0,0.7777777777777778,0.9,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""lethal""}']","['{""property"": ""lethal""}']","['{""property"": ""lethal""}']",{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
,the writer giving up,writer,give,creative,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 3, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,,False,0.3333333333333333,0.7777777777777778,"['{""property"": ""productive""}']","['{""property"": ""persistent""}']","['{""property"": ""persistent""}']",{'property': 'productive'},productive,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'persistent'},persistent,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,{'property': 'persistent'},persistent,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
"You always praised Nancy's cooking when you came to 'The Hall' in the old days, so you are under obligations to eat every crumb of it, even if it isn't as good as the prison fare.",the prison fare,fare,prison,varied,canceled,"(canceled, canceled, others)","(2, 2, 3)","(4, 3, 3)","(2, 2, 2)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.644444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""delicious""}']","['{""property"": ""delicious""}']","['{""property"": ""tasty""}']",{'property': 'delicious'},delicious,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'delicious'},delicious,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'tasty'},tasty,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222
Many parts of the plot in those games ARE kind of like side quests but with the plot mixed in.,side quests,quest,side,adjacent,canceled,"(canceled, canceled, component)","(1, 1, 3)","(1, 1, 1)","(5, 3, 3)",0.111111111111111,0.7777777777777778,0.0,0.566666667,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""direct""}']","['{""property"": ""straightforward""}']","['{""property"": ""direct""}']",{'property': 'direct'},direct,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,{'property': 'straightforward'},straightforward,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.0,{'property': 'direct'},direct,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222
In England it would be as valuable as the philosopher's stone.,the philosopher's stone,stone,philosopher,dead,canceled,"(others, canceled, canceled)","(1, 2, 4)","(2, 5, 2)","(1, 1, 2)",1.0,0.0,1.0,0.355555556,False,0.3333333333333333,1.0,"['{""property"": ""lifeless""}']","['{""property"": ""natural""}']","['{""property"": ""inanimate""}']",{'property': 'lifeless'},lifeless,0.0,1.0,0.0,1.0,1.0,{'property': 'natural'},natural,0.0,1.0,0.3333333333333333,1.0,1.0,{'property': 'inanimate'},inanimate,1.0,1.0,0.0,1.0,0.0
That tune is exactly like the stained glass.,the stained glass,glass,stain,clear,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 4, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,0.0,False,0.0,0.8888888888888888,"['{""property"": ""transparent""}']","['{""property"": ""transparent""}']","['{""property"": ""transparent""}']",{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556
and as trustworthy as a chocolate hammer .,a chocolate hammer,hammer,chocolate,strong,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,0.0,False,0.1111111111111111,0.7777777777777778,"['{""property"": ""hard""}']","['{""property"": ""sturdy""}']","['{""property"": ""durable""}']",{'property': 'hard'},hard,0.0,1.0,0.2222222222222222,1.0,1.0,{'property': 'sturdy'},sturdy,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'durable'},durable,0.0,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888
It is as likely as snow in hell.,snow in hell,snow,hell,white,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,0.0,False,0.0,1.0,"['{""property"": ""cold""}']","['{""property"": ""cold""}']","['{""property"": ""cold""}']",{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0,{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0,{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0
"And if you are a crosscountry skier without a pole, you are just like a canoeist without a paddle.",a canoeist without a paddle,canoeist,paddle,broad,canceled,"(canceled, canceled, component)","(2, 1, 2)","(3, 1, 3)","(1, 4, 1)",0.7777777777777778,0.0,0.0,1.0,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""able to navigate""}']","['{""property"": ""able to maneuver""}']","['{""property"": ""able to navigate""}']",{'property': 'able to navigate'},able to navigate,0.0,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,{'property': 'able to maneuver'},able to maneuver,0.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,{'property': 'able to navigate'},able to navigate,0.0,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778
she was as subtle as a rock through a window .,a rock through a window,rock,window,transparent,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(4, 5, 5)",0.8888888888888888,0.0,0.0,0.877777778,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""solid""}']","['{""property"": ""transparent""}']","['{""property"": ""intact""}']",{'property': 'solid'},solid,1.0,1.0,0.8888888888888888,1.0,0.0,{'property': 'transparent'},transparent,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'intact'},intact,0.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888
v B26 b6 look exactly like ones parents.,ones parents,parent,one,single,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(2, 1, 3)","(5, 5, 5)",0.8888888888888888,0.1111111111111111,0.3333333333333333,1.0,False,1.0,1.0,"['{""property"": ""young""}']","['{""property"": ""objective""}']","['{""property"": ""numerical""}']",{'property': 'young'},young,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,{'property': 'objective'},objective,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'numerical'},numerical,0.0,0.0,1.0,1.0,1.0
"In strict accordance with the traditions of the navy, he wore kid gloves, without which a naval officer, on a ceremonial occasion, would be as incomplete as a ship without a rudder.",a ship without a rudder,ship,rudder,directional,canceled,"(canceled, component, canceled)","(1, 5, 2)","(4, 4, 4)","(5, 5, 5)",1.0,0.0,0.7777777777777778,1.0,False,1.0,1.0,"['{""property"": ""steerable""}']","['{""property"": ""steerable""}']","['{""property"": ""steerable""}']",{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'steerable'},steerable,0.0,1.0,1.0,1.0,1.0
