sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_generated_,Meta-Llama-3.1-70B-Instruct_naive_1_generated_,Meta-Llama-3.1-70B-Instruct_naive_2_generated_,Meta-Llama-3.1-70B-Instruct_naive_0_generated,Meta-Llama-3.1-70B-Instruct_naive_0_property,Meta-Llama-3.1-70B-Instruct_naive_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_cancellation,Meta-Llama-3.1-70B-Instruct_naive_1_generated,Meta-Llama-3.1-70B-Instruct_naive_1_property,Meta-Llama-3.1-70B-Instruct_naive_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_1_cancellation,Meta-Llama-3.1-70B-Instruct_naive_2_generated,Meta-Llama-3.1-70B-Instruct_naive_2_property,Meta-Llama-3.1-70B-Instruct_naive_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_root_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_2_cancellation
"He and the others stood grimly silent watching the schooner, as immobile as graven images.",graven images,images,graven,composed of pixels or vectors,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""worshiped""}']","['{""property"": ""revered""}']","['{""property"": ""sacred""}']",{'property': 'worshiped'},worshiped,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,{'property': 'revered'},revered,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'sacred'},sacred,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"The early submarine, though, was not only as blind as a cave fish, but it was as deaf and as dumb as a snail and since this was the case, it had to do whatever talking was necessary by means of a deaf and dumb alphabet, that is, by signaling with flags, or wigwagging, as it is called.",a cave fish,fish,cave,colorful,canceled,"(canceled, canceled, canceled)","(1, 3, 1)","(4, 4, 4)","(1, 2, 1)",0.5555555555555556,0.0,0.5555555555555556,0.111111111,False,0.1111111111111111,0.5555555555555556,"['{""property"": ""visible""}']","['{""property"": ""scales""}']","['{""property"": ""colorful""}']",{'property': 'visible'},visible,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,{'property': 'scales'},scales,0.5555555555555556,1.0,0.0,1.0,0.4444444444444444,{'property': 'colorful'},colorful,0.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556
"He quickly opted for the rubbish bin, sliding in as silently as the nonexistent wind. ",the nonexistent wind,wind,nonexistent,airflow,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""tangible""}']","['{""property"": ""existent""}']","['{""property"": ""intangible""}']",{'property': 'tangible'},tangible,0.0,0.0,0.0,0.0,0.0,{'property': 'existent'},existent,0.0,1.0,0.0,1.0,1.0,{'property': 'intangible'},intangible,1.0,1.0,1.0,1.0,0.0
Here I got to lie still like a mouse under a broom.,a mouse under a broom,mouse,broom,quiet,canceled,"(canceled, canceled, component)","(1, 1, 4)","(4, 5, 5)","(3, 1, 1)",0.3333333333333332,0.5555555555555556,0.7777777777777778,0.988888889,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""visible""}']","['{""property"": ""visible""}']","['{""property"": ""visible""}']",{'property': 'visible'},visible,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.5555555555555556,{'property': 'visible'},visible,0.1111111111111111,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.6666666666666667,{'property': 'visible'},visible,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.5555555555555556
,a burnt out lightbulb,lightbulb,burn,bright,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 4, 5)","(3, 3, 2)",0.7777777777777778,0.0,0.7777777777777778,,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""illuminating""}']","['{""property"": ""illuminating""}']","['{""property"": ""functional""}']",{'property': 'illuminating'},illuminating,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.8888888888888888,{'property': 'illuminating'},illuminating,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.8888888888888888,{'property': 'functional'},functional,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778
,a jenga tower,tower,jenga,often made of stone or metal,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 2)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""stable""}']","['{""property"": ""portable""}']","['{""property"": ""stable""}']",{'property': 'stable'},stable,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445,{'property': 'portable'},portable,0.3333333333333333,0.0,1.0,1.0,0.6666666666666667,{'property': 'stable'},stable,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.4444444444444445
They became as still as men of stone.,men of stone,man,stone,curious,canceled,"(canceled, canceled, others)","(1, 1, 2)","(4, 3, 4)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""flexible""}']","['{""property"": ""living""}']","['{""property"": ""emotional""}']",{'property': 'flexible'},flexible,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'living'},living,0.0,1.0,0.0,1.0,1.0,{'property': 'emotional'},emotional,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
"A Nobel of course NOBEL and I got to I was invited, I was just like the dessert to the dinner, to give a little afterdinner speech.",the dessert to the dinner,dessert,dinner,hearty,canceled,"(canceled, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(4, 4, 4)",0.5555555555555556,0.0,0.0,0.588888889,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""savory""}']","['{""property"": ""main""}']","['{""property"": ""main_course""}']",{'property': 'savory'},savory,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'main'},main,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'main_course'},main_course,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
"You are in love, you want to discover the object of your passion you are getting as yellow as a lettuce without water.",a lettuce without water,lettuce,water,leafy,canceled,"(canceled, component, canceled)","(3, 2, 2)","(5, 5, 5)","(2, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""edible""}']","['{""property"": ""edible""}']","['{""property"": ""edible""}']",{'property': 'edible'},edible,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666667,{'property': 'edible'},edible,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666667,{'property': 'edible'},edible,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666667
"The fact is, rental prices did originally rise rapidly, not as rapidly as home prices, but they were rising in these areas.",home prices,price,home,comfortable,canceled,"(others, canceled, canceled)","(2, 2, 1)","(1, 1, 1)","(5, 5, 4)",0.4444444444444445,0.3333333333333333,0.0,0.788888889,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""affordable""}']","['{""property"": ""affordable""}']","['{""property"": ""affordable""}']",{'property': 'affordable'},affordable,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'affordable'},affordable,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,{'property': 'affordable'},affordable,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
The flats look almost like a young woods.,a young woods,wood,young,sturdy,canceled,"(canceled, canceled, component)","(2, 3, 4)","(5, 4, 5)","(1, 2, 1)",0.2222222222222222,0.3333333333333333,0.5555555555555556,0.077777778,False,0.3333333333333333,0.5555555555555556,"['{""property"": ""mature""}']","['{""property"": ""scary""}']","['{""property"": ""densely populated""}']",{'property': 'mature'},mature,0.1111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444445,{'property': 'scary'},scary,0.2222222222222222,0.0,0.0,0.0,0.0,{'property': 'densely populated'},densely populated,0.3333333333333333,0.0,0.0,0.0,0.0
,a static radio,radio,static,tunable,canceled,"(canceled, canceled, canceled)","(2, 2, 1)","(5, 5, 5)","(2, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""portable""}']","['{""property"": ""portable""}']","['{""property"": ""portable""}']",{'property': 'portable'},portable,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.22222222222222227,{'property': 'portable'},portable,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.22222222222222227,{'property': 'portable'},portable,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.22222222222222227
the assistant just stands there like a remedial bodyguard .,a remedial bodyguard,bodyguard,remedial,intimidate,canceled,"(canceled, canceled, canceled)","(2, 1, 2)","(4, 4, 4)","(1, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.077777778,False,0.0,0.7777777777777778,"['{""property"": ""intimidating""}']","['{""property"": ""intimidating""}']","['{""property"": ""intimidating""}']",{'property': 'intimidating'},intimidating,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.4444444444444445,{'property': 'intimidating'},intimidating,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.5555555555555556,{'property': 'intimidating'},intimidating,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.5555555555555556
,a bridge to nowhere,bridge,nowhere,connection,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 5, 4)","(1, 1, 1)",0.7777777777777778,0.2222222222222222,1.0,,False,0.0,1.0,"['{""property"": ""usable""}']","['{""property"": ""useful""}']","['{""property"": ""useful""}']",{'property': 'usable'},usable,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'useful'},useful,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'useful'},useful,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"John Frankenheimer shot his ride full of bullet holes, and Guy Ritchie takes his beamer on a Ferris Buellerlike joyride, with Madonna being tossed around like a sack of melons.",a sack of melons,sack,melon,limp,canceled,"(canceled, canceled, component)","(3, 3, 4)","(3, 2, 1)","(3, 3, 3)",0.8888888888888888,0.0,0.8888888888888888,0.0,False,0.0,0.8888888888888888,"['{""property"": ""portable""}']","['{""property"": ""portable""}']","['{""property"": ""portable""}']",{'property': 'portable'},portable,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.33333333333333326,{'property': 'portable'},portable,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.33333333333333326,{'property': 'portable'},portable,0.3333333333333333,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.5555555555555556
,breaking traditions,tradition,break,generational transmission,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 2, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""respectful""}']","['{""property"": ""respected""}']","['{""property"": ""timeless""}']",{'property': 'respectful'},respectful,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'respected'},respected,0.1111111111111111,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444445,{'property': 'timeless'},timeless,0.3333333333333333,0.7777777777777778,0.0,0.7777777777777778,0.4444444444444445
This rig is about as comfortable as a hair shirt.,a hair shirt,shirt,hair,cotton,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 5)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,,False,0.0,0.5555555555555556,"['{""property"": ""comfortable""}']","['{""property"": ""comfortable""}']","['{""property"": ""comfortable""}']",{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'comfortable'},comfortable,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
"Straight leg was about as skinny as men's jeans got back then, and if you wore straight leg jeans people would make fun of you as if you were dressed like Steve Urkel.",men's jeans,jean,man,curious,canceled,"(canceled, others, canceled)","(1, 1, 1)","(1, 1, 1)","(3, 2, 1)",0.5555555555555556,0.0,0.3333333333333333,0.922222222,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""formal""}']","['{""property"": ""feminine""}']","['{""property"": ""feminine""}']",{'property': 'formal'},formal,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,{'property': 'feminine'},feminine,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'feminine'},feminine,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
The reaction times of these mechanical systems are as short as the water extinguishing.,the water extinguishing,water,extinguishing,solvent,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 5, 5)","(1, 1, 1)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"['{""property"": ""flammable""}']","['{""property"": ""flammable""}']","['{""property"": ""flammable""}']",{'property': 'flammable'},flammable,0.0,0.0,0.0,0.0,0.0,{'property': 'flammable'},flammable,0.0,0.0,0.0,0.0,0.0,{'property': 'flammable'},flammable,0.0,0.0,0.0,0.0,0.0
I spent years on studying traditional and digital graphics yet clients are always surprised when I tell them that digital design is as expensive as a traditional print.,a traditional print,print,traditional,reflective,canceled,"(canceled, others, canceled)","(1, 2, 1)","(2, 2, 3)","(1, 1, 1)",0.5555555555555556,0.0,0.0,0.544444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""valuable""}']","['{""property"": ""digital""}']","['{""property"": ""electronic""}']",{'property': 'valuable'},valuable,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.22222222222222227,{'property': 'digital'},digital,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,{'property': 'electronic'},electronic,0.0,0.0,0.0,0.0,0.0
for days she was running around like a chicken without a head . '',a chicken without a head,chicken,head,cerebral,canceled,"(canceled, canceled, canceled)","(4, 1, 5)","(3, 1, 3)","(4, 5, 4)",0.8888888888888888,0.0,0.1111111111111111,1.0,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""able to see""}']","['{""property"": ""able to see""}']","['{""property"": ""able to eat""}']",{'property': 'able to see'},able to see,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,{'property': 'able to see'},able to see,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,{'property': 'able to eat'},able to eat,0.0,1.0,0.3333333333333333,1.0,1.0
But your respected mother tells us that even among the immigrants drunkards are as rare as white ravens.,white ravens,ravens,white,black,canceled,"(canceled, canceled, canceled)","(2, 1, 2)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""black""}']","['{""property"": ""black""}']","['{""property"": ""black""}']",{'property': 'black'},black,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'black'},black,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'black'},black,0.0,1.0,0.0,1.0,1.0
,a fish on land,fish,land,Swim,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"['{""property"": ""buoyant""}']","['{""property"": ""buoyant""}']","['{""property"": ""buoyant""}']",{'property': 'buoyant'},buoyant,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'buoyant'},buoyant,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'buoyant'},buoyant,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
"But then you are to go around like a wet cat, and mope, and hang on worse then ever.",a wet cat,cat,wet,quietly,canceled,"(canceled, canceled, component)","(1, 2, 2)","(2, 3, 1)","(1, 1, 1)",0.5555555555555556,0.0,0.5555555555555556,0.0,False,0.0,0.5555555555555556,"['{""property"": ""cuddly""}']","['{""property"": ""cuddly""}']","['{""property"": ""cuddly""}']",{'property': 'cuddly'},cuddly,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.4444444444444444,{'property': 'cuddly'},cuddly,0.2222222222222222,0.6666666666666666,0.0,0.6666666666666666,0.4444444444444444,{'property': 'cuddly'},cuddly,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.5555555555555556
"James extended a thin, crooked finger, oddly like the beckoning of a skeleton, and passed through the doorway of his bedroom.",the beckoning of a skeleton,beckoning,skeleton,fragile,canceled,"(component, canceled, canceled)","(3, 2, 1)","(1, 1, 1)","(4, 4, 4)",0.4444444444444445,0.3333333333333333,0.0,1.0,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""life-affirming""}']","['{""property"": ""inviting""}']","['{""property"": ""trustworthy""}']",{'property': 'life-affirming'},life-affirming,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'inviting'},inviting,0.2222222222222222,0.8888888888888888,0.0,0.8888888888888888,0.6666666666666666,{'property': 'trustworthy'},trustworthy,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"almost there , just like a hundred flights of stairs , tomas said .",a hundred flights of stairs,flight,stair,natural,canceled,"(canceled, canceled, others)","(1, 1, 1)","(2, 2, 1)","(1, 2, 1)",0.5555555555555556,0.0,0.5555555555555556,0.022222222,False,0.0,0.5555555555555556,"['{""property"": ""portable""}']","['{""property"": ""easy to climb""}']","['{""property"": ""easy to climb""}']",{'property': 'portable'},portable,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'easy to climb'},easy to climb,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'easy to climb'},easy to climb,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
"I mean, they go together like a horse and buggy.",a horse and buggy,horse,buggy,fast,canceled,"(canceled, canceled, canceled)","(2, 3, 3)","(4, 5, 4)","(1, 2, 2)",0.5555555555555556,0.1111111111111111,0.6666666666666666,0.122222222,False,0.1111111111111111,0.6666666666666666,"['{""property"": ""fast""}']","['{""property"": ""fast""}']","['{""property"": ""fast""}']",{'property': 'fast'},fast,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.5555555555555556,{'property': 'fast'},fast,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.6666666666666667,{'property': 'fast'},fast,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.5555555555555556
"The husks from the nuts are braided and woven into a strong, thin rope as thick as a cod line.",a cod line,line,cod,no thickness,canceled,"(canceled, component, canceled)","(2, 2, 2)","(4, 4, 3)","(1, 1, 1)",0.7777777777777778,0.2222222222222222,1.0,,False,0.3333333333333333,1.0,"['{""property"": ""edible""}']","['{""property"": ""tasty""}']","['{""property"": ""delicious""}']",{'property': 'edible'},edible,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'tasty'},tasty,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,{'property': 'delicious'},delicious,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
"As compared with the calm uniformity of nature, his life is a mere phantasy, passing for ever through a tedious and limited range of forms, each of which is as unsubstantial as the fabric of a vision, many of which are as base and sordid as they are unreal, and all of which, for ever in a flux, elude the grasp of those who pursue them, or disappoint those who hold them in their hands.",the fabric of a vision,fabric,vision,weave,canceled,"(canceled, canceled, canceled)","(4, 1, 3)","(3, 5, 3)","(4, 1, 4)",0.6666666666666667,0.3333333333333333,1.0,0.0,False,0.0,1.0,"['{""property"": ""tangible""}']","['{""property"": ""tangible""}']","['{""property"": ""tangible""}']",{'property': 'tangible'},tangible,0.0,1.0,0.0,1.0,1.0,{'property': 'tangible'},tangible,0.0,1.0,0.0,1.0,1.0,{'property': 'tangible'},tangible,0.0,1.0,0.0,1.0,1.0
"But I have known men talk as bravely, and whimper and tremble like flogged children five minutes later.",flogged children,child,flog,inquisitive,canceled,"(canceled, component, canceled)","(2, 5, 1)","(4, 5, 4)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,0.277777778,True,0.3333333333333333,0.8888888888888888,"['{""property"": ""innocent""}']","['{""property"": ""innocent""}']","['{""property"": ""innocent""}']",{'property': 'innocent'},innocent,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'innocent'},innocent,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'innocent'},innocent,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
"I take one last look at the razor, then send it flying across the room, as casually as a bullet without a target.",a bullet without a target,bullet,target,specific,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(1, 2, 3)","(5, 3, 4)",0.7777777777777778,0.0,0.7777777777777778,0.9,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""lethal""}']","['{""property"": ""lethal""}']","['{""property"": ""lethal""}']",{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'lethal'},lethal,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888
,the writer giving up,writer,give,creative,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 3, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,,False,0.3333333333333333,0.7777777777777778,"['{""property"": ""productive""}']","['{""property"": ""successful""}']","['{""property"": ""creative""}']",{'property': 'productive'},productive,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'successful'},successful,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'creative'},creative,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888
"You always praised Nancy's cooking when you came to 'The Hall' in the old days, so you are under obligations to eat every crumb of it, even if it isn't as good as the prison fare.",the prison fare,fare,prison,varied,canceled,"(canceled, canceled, others)","(2, 2, 3)","(4, 3, 3)","(2, 2, 2)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.644444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""tasty""}']","['{""property"": ""delicious""}']","['{""property"": ""nutritious""}']",{'property': 'tasty'},tasty,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'delicious'},delicious,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'nutritious'},nutritious,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
Many parts of the plot in those games ARE kind of like side quests but with the plot mixed in.,side quests,quest,side,adjacent,canceled,"(canceled, canceled, component)","(1, 1, 3)","(1, 1, 1)","(5, 3, 3)",0.111111111111111,0.7777777777777778,0.0,0.566666667,False,0.8888888888888888,0.8888888888888888,"['{""property"": ""essential""}']","['{""property"": ""main""}']","['{""property"": ""mandatory""}']",{'property': 'essential'},essential,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444445,{'property': 'main'},main,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'mandatory'},mandatory,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
In England it would be as valuable as the philosopher's stone.,the philosopher's stone,stone,philosopher,dead,canceled,"(others, canceled, canceled)","(1, 2, 4)","(2, 5, 2)","(1, 1, 2)",1.0,0.0,1.0,0.355555556,False,0.3333333333333333,1.0,"['{""property"": ""physical""}']","['{""property"": ""physical""}']","['{""property"": ""physical""}']",{'property': 'physical'},physical,0.0,1.0,0.1111111111111111,1.0,1.0,{'property': 'physical'},physical,0.0,1.0,0.1111111111111111,1.0,1.0,{'property': 'physical'},physical,0.0,1.0,0.1111111111111111,1.0,1.0
That tune is exactly like the stained glass.,the stained glass,glass,stain,clear,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 4, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,0.0,False,0.0,0.8888888888888888,"['{""property"": ""transparent""}']","['{""property"": ""transparent""}']","['{""property"": ""transparent""}']",{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556
and as trustworthy as a chocolate hammer .,a chocolate hammer,hammer,chocolate,strong,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,0.0,False,0.1111111111111111,0.7777777777777778,"['{""property"": ""edible""}']","['{""property"": ""edible""}']","['{""property"": ""edible""}']",{'property': 'edible'},edible,0.5555555555555556,0.0,1.0,1.0,0.4444444444444444,{'property': 'edible'},edible,1.0,0.0,1.0,1.0,0.0,{'property': 'edible'},edible,0.7777777777777778,0.0,1.0,1.0,0.2222222222222222
It is as likely as snow in hell.,snow in hell,snow,hell,white,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,0.0,False,0.0,1.0,"['{""property"": ""exists""}']","['{""property"": ""common""}']","['{""property"": ""common""}']",{'property': 'exists'},exists,0.0,1.0,0.0,1.0,1.0,{'property': 'common'},common,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'common'},common,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"And if you are a crosscountry skier without a pole, you are just like a canoeist without a paddle.",a canoeist without a paddle,canoeist,paddle,broad,canceled,"(canceled, canceled, component)","(2, 1, 2)","(3, 1, 3)","(1, 4, 1)",0.7777777777777778,0.0,0.0,1.0,False,0.7777777777777778,0.7777777777777778,"['{""property"": ""self-propelled""}']","['{""property"": ""self-sufficient""}']","['{""property"": ""fast""}']",{'property': 'self-propelled'},self-propelled,0.0,1.0,0.3333333333333333,1.0,1.0,{'property': 'self-sufficient'},self-sufficient,0.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556,{'property': 'fast'},fast,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333
