sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_generated_,Meta-Llama-3.1-70B-Instruct_naive_1_generated_,Meta-Llama-3.1-70B-Instruct_naive_2_generated_,Meta-Llama-3.1-70B-Instruct_naive_0_generated,Meta-Llama-3.1-70B-Instruct_naive_0_combination,Meta-Llama-3.1-70B-Instruct_naive_0_modifier,Meta-Llama-3.1-70B-Instruct_naive_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_emergence,Meta-Llama-3.1-70B-Instruct_naive_1_generated,Meta-Llama-3.1-70B-Instruct_naive_1_combination,Meta-Llama-3.1-70B-Instruct_naive_1_modifier,Meta-Llama-3.1-70B-Instruct_naive_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_1_emergence,Meta-Llama-3.1-70B-Instruct_naive_2_generated,Meta-Llama-3.1-70B-Instruct_naive_2_combination,Meta-Llama-3.1-70B-Instruct_naive_2_modifier,Meta-Llama-3.1-70B-Instruct_naive_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_2_emergence
"The official then asked the butcher privately, asked him about the story, he answered exactly like the wife's words.",the wife's words,word,wife,hurtful,emergent,"(emergent, emergent, component)","(4, 4, 4)","(2, 4, 3)","(3, 3, 3)",0.0,0.3333333333333333,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""insulting word"", ""modifier"": ""insulting""}']","['{""combination"": ""derogatory word"", ""modifier"": ""derogatory""}']","['{""combination"": ""cruel word"", ""modifier"": ""cruel""}']","{'combination': 'insulting word', 'modifier': 'insulting'}",insulting word,insult,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'derogatory word', 'modifier': 'derogatory'}",derogatory word,derogatory,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'cruel word', 'modifier': 'cruel'}",cruel word,cruel,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
"If we declare Tennyson neither epic nor dramatic, but always lyric, adverse criticism melts away like snow in summer.",snow in summer,snow,summer,unexpected,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""combination"": ""summer snow"", ""modifier"": ""summer""}']","['{""combination"": ""summer snow"", ""modifier"": ""summer""}']","['{""combination"": ""summer snow"", ""modifier"": ""summer""}']","{'combination': 'summer snow', 'modifier': 'summer'}",summer snow,summer,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5555555555555556,"{'combination': 'summer snow', 'modifier': 'summer'}",summer snow,summer,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5555555555555556,"{'combination': 'summer snow', 'modifier': 'summer'}",summer snow,summer,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5555555555555556
He clung there like a sloth to a branch.,a sloth to a branch,sloth,branch,clingy,emergent,"(emergent, component, emergent)","(5, 5, 5)","(1, 5, 4)","(1, 4, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""baby sloth"", ""modifier"": ""baby""}']","['{""combination"": ""baby sloth"", ""modifier"": ""baby""}']","['{""combination"": ""baby sloth"", ""modifier"": ""baby""}']","{'combination': 'baby sloth', 'modifier': 'baby'}",baby sloth,baby,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'baby sloth', 'modifier': 'baby'}",baby sloth,baby,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'baby sloth', 'modifier': 'baby'}",baby sloth,baby,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
"If you're get this uncomfortable about washing a cucumber, then you're sexuality is about as brittle as uncooked pasta.",uncooked pasta,pasta,uncooked,brittle,emergent,"(emergent, emergent, component)","(4, 5, 5)","(1, 2, 3)","(1, 4, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""overcooked pasta"", ""modifier"": ""overcooked""}']","['{""combination"": ""frozen pasta"", ""modifier"": ""frozen""}']","['{""combination"": ""overcooked pasta"", ""modifier"": ""overcooked""}']","{'combination': 'overcooked pasta', 'modifier': 'overcooked'}",overcooked pasta,overcook,0.0,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'frozen pasta', 'modifier': 'frozen'}",frozen pasta,frozen,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'overcooked pasta', 'modifier': 'overcooked'}",overcooked pasta,overcook,0.0,0.5555555555555556,0.5555555555555556,0.0
For a time they kept side by side but in the distance they were as separate as the two ends of the earth.,the two ends of the earth,end,earth,distant,emergent,"(2, emergent, emergent)","(1, 5, 5)","(2, 3, 3)","(1, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""remote end"", ""modifier"": ""remote""}']","['{""combination"": ""far end"", ""modifier"": ""far""}']","['{""combination"": ""distant end"", ""modifier"": ""distant""}']","{'combination': 'remote end', 'modifier': 'remote'}",remote end,remote,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'far end', 'modifier': 'far'}",far end,far,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'distant end', 'modifier': 'distant'}",distant end,distant,1.0,1.0,1.0,0.0
"Kings taste good, just like a bubblegum cigarette should!",a bubblegum cigarette,cigarette,bubblegum,pretend,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(3, 3, 3)",0.7777777777777778,1.0,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""toy cigarette"", ""modifier"": ""toy""}']","['{""combination"": ""fake cigarette"", ""modifier"": ""fake""}']","['{""combination"": ""toy cigarette"", ""modifier"": ""toy""}']","{'combination': 'toy cigarette', 'modifier': 'toy'}",toy cigarette,toy,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116,"{'combination': 'fake cigarette', 'modifier': 'fake'}",fake cigarette,fake,1.0,1.0,1.0,0.0,"{'combination': 'toy cigarette', 'modifier': 'toy'}",toy cigarette,toy,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
The cantonal or tribal magistrates were classified and arranged just like the magistrates of a municipality.,the magistrates of a municipality,magistrate,municipality,elected,emergent,"(emergent, component, emergent)","(5, 4, 4)","(3, 3, 4)","(4, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""elected magistrate"", ""modifier"": ""elected""}']","['{""combination"": ""elected magistrate"", is not valid since ""elected"" directly elicit the emergent property. Instead, use the following} \n{""combination"": ""public magistrate"", ""modifier"": ""public""}']","['{""combination"": ""elected magistrate"", ""modifier"": ""elected""}']","{'combination': 'elected magistrate', 'modifier': 'elected'}",elected magistrate,elect,1.0,1.0,1.0,0.0,"{'combination': 'public magistrate', 'modifier': 'public'}",public magistrate,public,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'elected magistrate', 'modifier': 'elected'}",elected magistrate,elect,1.0,1.0,1.0,0.0
"We saw, said Fuller afterwards, there was a gold mine in India, but it was as deep as the centre of the earth.",the centre of the earth,centre,earth,hot,emergent,"(emergent, emergent, component)","(5, 5, 5)","(2, 1, 1)","(3, 1, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""equatorial centre"", ""modifier"": ""equatorial""}']","['{""combination"": ""desert centre"", ""modifier"": ""desert""}']","['{""combination"": ""equatorial centre"", ""modifier"": ""equatorial""}']","{'combination': 'equatorial centre', 'modifier': 'equatorial'}",equatorial centre,equatorial,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116,"{'combination': 'desert centre', 'modifier': 'desert'}",desert centre,desert,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'equatorial centre', 'modifier': 'equatorial'}",equatorial centre,equatorial,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
"yright like , berry says , as he watches the two girls walk away , fiona coopers arse like a sack of spuds .",a sack of spuds,sack,spud,unattractive,emergent,"(emergent, component, emergent)","(3, 3, 3)","(2, 2, 2)","(3, 3, 2)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""combination"": ""torn sack"", ""modifier"": ""torn""}']","['{""combination"": ""torn sack"", ""modifier"": ""torn""}']","['{""combination"": ""torn sack"", ""modifier"": ""torn""}']","{'combination': 'torn sack', 'modifier': 'torn'}",torn sack,tear,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.0,"{'combination': 'torn sack', 'modifier': 'torn'}",torn sack,tear,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.11111111111111105,"{'combination': 'torn sack', 'modifier': 'torn'}",torn sack,tear,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.11111111111111105
gthealthy patriotism somehow healthy patriotism sounds always like healthy cancer.,healthy cancer,cancer,healthy,contradictory,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 3)","(3, 3, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""benign cancer"", ""modifier"": ""benign""}']","['{""combination"": ""benign cancer"", ""modifier"": ""benign""}']","['{""combination"": ""benign cancer"", ""modifier"": ""benign""}']","{'combination': 'benign cancer', 'modifier': 'benign'}",benign cancer,benign,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556,"{'combination': 'benign cancer', 'modifier': 'benign'}",benign cancer,benign,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556,"{'combination': 'benign cancer', 'modifier': 'benign'}",benign cancer,benign,0.8888888888888888,0.0,0.3333333333333333,0.5555555555555556
"Still though, it was so frustrating to have him sit there like a wounded child, he never listened, that was always the problem, so absorbed in his own petty little...",a wounded child,child,wound,helpless,emergent,"(component, emergent, emergent)","(5, 4, 5)","(4, 2, 4)","(4, 2, 4)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""combination"": ""lost child"", ""modifier"": ""lost""}']","['{""combination"": ""lost child"", ""modifier"": ""lost""}']","['{""combination"": ""lost child"", ""modifier"": ""lost""}']","{'combination': 'lost child', 'modifier': 'lost'}",lost child,lose,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'lost child', 'modifier': 'lost'}",lost child,lose,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'lost child', 'modifier': 'lost'}",lost child,lose,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326
"Lady Romaine waved her scented kerchief, and then routed her scentbottle out of her reticule, and turning sharply upon her daughter, said, Why sit you ever like a stuffed owl, without so much as a word or a smile?",a stuffed owl,owl,stuff,unresponsive,emergent,"(component, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(3, 5, 3)",0.6666666666666667,1.0,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""sleeping owl"", ""modifier"": ""sleeping""}']","['{""combination"": ""sleeping owl"", ""modifier"": ""sleeping""}']","['{""combination"": ""sleeping owl"", ""modifier"": ""sleeping""}']","{'combination': 'sleeping owl', 'modifier': 'sleeping'}",sleeping owl,sleep,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'sleeping owl', 'modifier': 'sleeping'}",sleeping owl,sleep,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'sleeping owl', 'modifier': 'sleeping'}",sleeping owl,sleep,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0
You'll wind up flopping your hand back and forth like a fish on land.,a fish on land,fish,land,awkward,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(3, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""fish in a suit"", ""modifier"": ""in a suit""}']","['{""combination"": ""pregnant fish"", ""modifier"": ""pregnant""}']","['{""combination"": ""fish in a business meeting"", ""modifier"": ""in a business meeting""}']","{'combination': 'fish in a suit', 'modifier': 'in a suit'}",fish in a suit,suit,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'pregnant fish', 'modifier': 'pregnant'}",pregnant fish,pregnant,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'fish in a business meeting', 'modifier': 'in a business meeting'}",fish in a business meeting,business,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
,an honest politician,politician,honest,rare,emergent,"(emergent, component, emergent)","(5, 4, 5)","(3, 2, 4)","(4, 4, 4)",0.1111111111111111,0.7777777777777778,0.2222222222222222,0.6666666666666666,False,0.6666666666666666,"['{""combination"": ""honest politician"", ""modifier"": ""honest""}']","['{""combination"": ""honest politician"", ""modifier"": ""honest""}']","['{""combination"": ""honest politician"", ""modifier"": ""honest""}']","{'combination': 'honest politician', 'modifier': 'honest'}",honest politician,honest,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'honest politician', 'modifier': 'honest'}",honest politician,honest,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'honest politician', 'modifier': 'honest'}",honest politician,honest,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
"just like old days , '' owen says as he picks up his bass guitar .",old days,day,old,cherish,emergent,"(component, emergent, emergent)","(4, 5, 5)","(1, 3, 2)","(3, 4, 4)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""special day"", ""modifier"": ""special""}']","['{""combination"": ""special day"", ""modifier"": ""special""}']","['{""combination"": ""yesterday"", ""modifier"": ""yesterday""}']","{'combination': 'special day', 'modifier': 'special'}",special day,special,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'special day', 'modifier': 'special'}",special day,special,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'yesterday', 'modifier': 'yesterday'}",yesterday,yesterday,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"A man still maintaining a visible egoism in a period of dominant altruism, would feel as uncomfortable as a man with a tail.",a man with a tail,man,tail,unnatural,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 1, 2)","(1, 5, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""robotic man"", ""modifier"": ""robotic""}']","['{""combination"": ""robotic man"", ""modifier"": ""robotic""}']","['{""combination"": ""robotic man"", ""modifier"": ""robotic""}']","{'combination': 'robotic man', 'modifier': 'robotic'}",robotic man,robotic,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'robotic man', 'modifier': 'robotic'}",robotic man,robotic,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'robotic man', 'modifier': 'robotic'}",robotic man,robotic,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
his eyes were as black as the sky between stars .,the sky between stars,sky,star,black,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 4)","(1, 2, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""stormy sky"", ""modifier"": ""stormy""}']","['{""combination"": ""stormy sky"", ""modifier"": ""stormy""}']","['{""combination"": ""stormy sky"", ""modifier"": ""stormy""}']","{'combination': 'stormy sky', 'modifier': 'stormy'}",stormy sky,stormy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'stormy sky', 'modifier': 'stormy'}",stormy sky,stormy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'stormy sky', 'modifier': 'stormy'}",stormy sky,stormy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
the interior was as chilly as a meat locker .,a meat locker,locker,meat,very cold,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 2)",0.5555555555555556,0.8888888888888888,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""refrigerated locker"", ""modifier"": ""refrigerated""}']","['{""combination"": ""frozen locker"", ""modifier"": ""frozen""}']","['{""combination"": ""refrigerated locker"", ""modifier"": ""refrigerated""}']","{'combination': 'refrigerated locker', 'modifier': 'refrigerated'}",refrigerated locker,refrigerate,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'frozen locker', 'modifier': 'frozen'}",frozen locker,frozen,1.0,1.0,1.0,0.0,"{'combination': 'refrigerated locker', 'modifier': 'refrigerated'}",refrigerated locker,refrigerate,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
"eventually , the fantasy falls apart like a mansion without a foundation , and all thats left to do is to clean up the rubble . ",a mansion without a foundation,mansion,foundation,unstable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 5, 4)",0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""leaning mansion"", ""modifier"": ""leaning""}']","['{""combination"": ""wooden mansion"", ""modifier"": ""wooden""}']","['{""combination"": ""leaning mansion"", ""modifier"": ""leaning""}']","{'combination': 'leaning mansion', 'modifier': 'leaning'}",leaning mansion,lean,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'wooden mansion', 'modifier': 'wooden'}",wooden mansion,wooden,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'leaning mansion', 'modifier': 'leaning'}",leaning mansion,lean,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
But I know nothing about motorcycles so my opinion is probably as useful as a gun with zero bullets.,a gun with zero bullets,gun,bullet,ineffective,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 2, 3)","(2, 1, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""toy gun"", ""modifier"": ""toy""}']","['{""combination"": ""broken gun"", ""modifier"": ""broken""}']","['{""combination"": ""broken gun"", ""modifier"": ""broken""}']","{'combination': 'toy gun', 'modifier': 'toy'}",toy gun,toy,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'broken gun', 'modifier': 'broken'}",broken gun,break,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'broken gun', 'modifier': 'broken'}",broken gun,break,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
his tail was wagging as fast as a metronome out of control .,a metronome out of control,metronome,control,erratic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 2)","(5, 4, 3)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""broken metronome"", ""modifier"": ""broken""}']","['{""combination"": ""broken metronome"", ""modifier"": ""broken""}']","['{""combination"": ""broken metronome"", ""modifier"": ""broken""}']","{'combination': 'broken metronome', 'modifier': 'broken'}",broken metronome,break,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'broken metronome', 'modifier': 'broken'}",broken metronome,break,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'broken metronome', 'modifier': 'broken'}",broken metronome,break,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326
holds ears The sound of that cardboard brushing together is as bad as nails on a chalkboard!,nails on a chalkboard,nail,chalkboard,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(4, 3, 4)",0.6666666666666667,1.0,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
She jabs them with her stinger and he goes as limp as a boned fish!,a boned fish,fish,boned,lifeless,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 1, 2)","(4, 1, 4)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""frozen fish"", ""modifier"": ""frozen""}']","['{""combination"": ""frozen fish"", ""modifier"": ""frozen""}']","['{""combination"": ""frozen fish"", ""modifier"": ""frozen""}']","{'combination': 'frozen fish', 'modifier': 'frozen'}",frozen fish,frozen,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'frozen fish', 'modifier': 'frozen'}",frozen fish,frozen,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'frozen fish', 'modifier': 'frozen'}",frozen fish,frozen,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444
,a brick through a window,brick,window,destructive,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""exploding brick"", ""modifier"": ""exploding""}']","['{""combination"": ""exploding brick"", ""modifier"": ""exploding""}']","['{""combination"": ""exploding brick"", ""modifier"": ""exploding""}']","{'combination': 'exploding brick', 'modifier': 'exploding'}",exploding brick,explode,0.7777777777777778,1.0,1.0,0.0,"{'combination': 'exploding brick', 'modifier': 'exploding'}",exploding brick,explode,0.7777777777777778,1.0,1.0,0.0,"{'combination': 'exploding brick', 'modifier': 'exploding'}",exploding brick,explode,0.7777777777777778,1.0,1.0,0.0
Was he hollow like a chocolate bunny?,a chocolate bunny,bunny,chocolate,hollow,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 3, 2)","(4, 4, 2)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""stuffed bunny"", ""modifier"": ""stuffed""}']","['{""combination"": ""stuffed bunny"", ""modifier"": ""stuffed""}']","['{""combination"": ""stuffed bunny"", ""modifier"": ""stuffed""}']","{'combination': 'stuffed bunny', 'modifier': 'stuffed'}",stuffed bunny,stuff,0.8888888888888888,0.0,0.0,0.8888888888888888,"{'combination': 'stuffed bunny', 'modifier': 'stuffed'}",stuffed bunny,stuff,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'stuffed bunny', 'modifier': 'stuffed'}",stuffed bunny,stuff,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"The block is shaped rather like a slice of cake , with its narrow point on Seven Dials and the two sides radiating outwards .",a slice of cake,slice,cake,wedge,emergent,"(component, emergent, emergent)","(5, 5, 4)","(4, 5, 5)","(2, 1, 2)",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""pizza slice"", ""modifier"": ""pizza""}']","['{""combination"": ""pizza slice"", ""modifier"": ""pizza""}']","['{""combination"": ""pizza slice"", ""modifier"": ""pizza""}']","{'combination': 'pizza slice', 'modifier': 'pizza'}",pizza slice,pizza,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'pizza slice', 'modifier': 'pizza'}",pizza slice,pizza,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'pizza slice', 'modifier': 'pizza'}",pizza slice,pizza,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
"I throw it away like a blade of grass, and so far from lamenting, I feel rather as if I had been born again.",a blade of grass,blade,grass,unimportant,emergent,"(emergent, emergent, emergent)","(4, 3, 3)","(1, 1, 1)","(1, 2, 2)",0.2222222222222222,0.5555555555555556,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""dull blade"", ""modifier"": ""dull""}']","['{""combination"": ""dull blade"", ""modifier"": ""dull""}']","['{""combination"": ""dull blade"", ""modifier"": ""dull""}']","{'combination': 'dull blade', 'modifier': 'dull'}",dull blade,dull,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'dull blade', 'modifier': 'dull'}",dull blade,dull,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'dull blade', 'modifier': 'dull'}",dull blade,dull,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0
"Much like the Dutch cartoons, the radical elements in the middle east took something fairly harmless, distorted and outright lied about it and used it as a cover to commit murder and strengthen their own political power.",the Dutch cartoons,cartoon,dutch,controversial,emergent,"(emergent, component, emergent)","(4, 2, 4)","(3, 4, 2)","(2, 2, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""racist cartoon"", ""modifier"": ""racist""}']","['{""combination"": ""adult cartoon"", ""modifier"": ""adult""}']","['{""combination"": ""racist cartoon"", ""modifier"": ""racist""}']","{'combination': 'racist cartoon', 'modifier': 'racist'}",racist cartoon,racist,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'adult cartoon', 'modifier': 'adult'}",adult cartoon,adult,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'racist cartoon', 'modifier': 'racist'}",racist cartoon,racist,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
"christina was nice enough , but her brain often seemed about as functional as a cardboard lifeboat . ",a cardboard lifeboat,lifeboat,cardboard,not functional,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 4, 2)","(5, 4, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""sunk lifeboat"", ""modifier"": ""sunk""}']","['{""combination"": ""deflated lifeboat"", ""modifier"": ""deflated""}']","['{""combination"": ""sinking lifeboat"", ""modifier"": ""sinking""}']","{'combination': 'sunk lifeboat', 'modifier': 'sunk'}",sunk lifeboat,sink,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,"{'combination': 'deflated lifeboat', 'modifier': 'deflated'}",deflated lifeboat,deflate,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'sinking lifeboat', 'modifier': 'sinking'}",sinking lifeboat,sink,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.7777777777777777
